areaCode,areaName,areaType,date,cumCasesByPublishDate,newCasesByPublishDate
S92000003,Scotland,nation,2021-08-31,430525,6029
S92000003,Scotland,nation,2021-08-30,424508,3893
S92000003,Scotland,nation,2021-08-29,420622,7113
S92000003,Scotland,nation,2021-08-28,413518,5858
S92000003,Scotland,nation,2021-08-27,407660,6835
S92000003,Scotland,nation,2021-08-26,400842,4925
S92000003,Scotland,nation,2021-08-25,395918,5021
S92000003,Scotland,nation,2021-08-24,390908,4323
S92000003,Scotland,nation,2021-08-23,386591,3189
S92000003,Scotland,nation,2021-08-22,383403,3190
S92000003,Scotland,nation,2021-08-21,380217,3464
S92000003,Scotland,nation,2021-08-20,376753,3613
S92000003,Scotland,nation,2021-08-19,373143,3367
S92000003,Scotland,nation,2021-08-18,369779,2538
S92000003,Scotland,nation,2021-08-17,367241,1815
S92000003,Scotland,nation,2021-08-16,365427,1567
S92000003,Scotland,nation,2021-08-15,363860,1498
S92000003,Scotland,nation,2021-08-14,362366,1383
S92000003,Scotland,nation,2021-08-13,360983,1542
S92000003,Scotland,nation,2021-08-12,359442,1525
S92000003,Scotland,nation,2021-08-11,357917,1498
S92000003,Scotland,nation,2021-08-10,356419,1032
S92000003,Scotland,nation,2021-08-09,355388,851
S92000003,Scotland,nation,2021-08-08,354538,1240
S92000003,Scotland,nation,2021-08-07,353301,1386
S92000003,Scotland,nation,2021-08-06,351915,1250
S92000003,Scotland,nation,2021-08-05,350667,1381
S92000003,Scotland,nation,2021-08-04,349286,1271
S92000003,Scotland,nation,2021-08-03,348018,1016
S92000003,Scotland,nation,2021-08-02,347005,799
S92000003,Scotland,nation,2021-08-01,346210,1034
S92000003,Scotland,nation,2021-07-31,345176,1018
S92000003,Scotland,nation,2021-07-30,344158,1456
S92000003,Scotland,nation,2021-07-29,342704,1398
S92000003,Scotland,nation,2021-07-28,341307,1179
S92000003,Scotland,nation,2021-07-27,342059,1044
S92000003,Scotland,nation,2021-07-26,341015,1000
S92000003,Scotland,nation,2021-07-25,340015,1237
S92000003,Scotland,nation,2021-07-24,338778,1307
S92000003,Scotland,nation,2021-07-23,337471,1505
S92000003,Scotland,nation,2021-07-22,335966,1825
S92000003,Scotland,nation,2021-07-21,334141,1686
S92000003,Scotland,nation,2021-07-20,332455,1604
S92000003,Scotland,nation,2021-07-19,330851,1464
S92000003,Scotland,nation,2021-07-18,329387,1735
S92000003,Scotland,nation,2021-07-17,327652,2317
S92000003,Scotland,nation,2021-07-16,325335,2047
S92000003,Scotland,nation,2021-07-15,323288,2086
S92000003,Scotland,nation,2021-07-14,321202,2636
S92000003,Scotland,nation,2021-07-13,318566,2529
S92000003,Scotland,nation,2021-07-12,316037,2134
S92000003,Scotland,nation,2021-07-11,313903,2048
S92000003,Scotland,nation,2021-07-10,311855,2190
S92000003,Scotland,nation,2021-07-09,309665,3216
S92000003,Scotland,nation,2021-07-08,306449,2802
S92000003,Scotland,nation,2021-07-07,303647,3799
S92000003,Scotland,nation,2021-07-06,299848,2363
S92000003,Scotland,nation,2021-07-05,297485,2372
S92000003,Scotland,nation,2021-07-04,295113,2726
S92000003,Scotland,nation,2021-07-03,292387,3108
S92000003,Scotland,nation,2021-07-02,289279,3823
S92000003,Scotland,nation,2021-07-01,285456,4234
S92000003,Scotland,nation,2021-06-30,281222,3887
S92000003,Scotland,nation,2021-06-29,277335,3118
S92000003,Scotland,nation,2021-06-28,274217,3285
S92000003,Scotland,nation,2021-06-27,270932,2639
S92000003,Scotland,nation,2021-06-26,268293,2836
S92000003,Scotland,nation,2021-06-25,265457,1747
S92000003,Scotland,nation,2021-06-24,263710,2999
S92000003,Scotland,nation,2021-06-23,260711,2969
S92000003,Scotland,nation,2021-06-22,257742,2167
S92000003,Scotland,nation,2021-06-21,255575,1250
S92000003,Scotland,nation,2021-06-20,254325,1205
S92000003,Scotland,nation,2021-06-19,253120,1209
S92000003,Scotland,nation,2021-06-18,251911,950
S92000003,Scotland,nation,2021-06-17,250961,1317
S92000003,Scotland,nation,2021-06-16,249644,1129
S92000003,Scotland,nation,2021-06-15,248515,974
S92000003,Scotland,nation,2021-06-14,247541,761
S92000003,Scotland,nation,2021-06-13,246780,1036
S92000003,Scotland,nation,2021-06-12,245744,1030
S92000003,Scotland,nation,2021-06-11,244714,1104
S92000003,Scotland,nation,2021-06-10,243610,735
S92000003,Scotland,nation,2021-06-09,242875,1011
S92000003,Scotland,nation,2021-06-08,241864,695
S92000003,Scotland,nation,2021-06-07,241169,641
S92000003,Scotland,nation,2021-06-06,240528,775
S92000003,Scotland,nation,2021-06-05,239753,860
S92000003,Scotland,nation,2021-06-04,238893,992
S92000003,Scotland,nation,2021-06-03,237901,835
S92000003,Scotland,nation,2021-06-02,237066,677
S92000003,Scotland,nation,2021-06-01,236389,478
S92000003,Scotland,nation,2021-05-31,235911,490
S92000003,Scotland,nation,2021-05-30,235421,526
S92000003,Scotland,nation,2021-05-29,234895,583
S92000003,Scotland,nation,2021-05-28,234312,641
S92000003,Scotland,nation,2021-05-27,233671,464
S92000003,Scotland,nation,2021-05-26,233207,546
S92000003,Scotland,nation,2021-05-25,232661,318
S92000003,Scotland,nation,2021-05-24,232343,313
S92000003,Scotland,nation,2021-05-23,232030,378
S92000003,Scotland,nation,2021-05-22,231652,370
S92000003,Scotland,nation,2021-05-21,231282,414
S92000003,Scotland,nation,2021-05-20,230868,432
S92000003,Scotland,nation,2021-05-19,230436,394
S92000003,Scotland,nation,2021-05-18,230042,268
S92000003,Scotland,nation,2021-05-17,229774,161
S92000003,Scotland,nation,2021-05-16,229613,292
S92000003,Scotland,nation,2021-05-15,229321,413
S92000003,Scotland,nation,2021-05-14,228908,215
S92000003,Scotland,nation,2021-05-13,228693,270
S92000003,Scotland,nation,2021-05-12,228423,345
S92000003,Scotland,nation,2021-05-11,228078,238
S92000003,Scotland,nation,2021-05-10,227840,168
S92000003,Scotland,nation,2021-05-09,227672,200
S92000003,Scotland,nation,2021-05-08,227472,224
S92000003,Scotland,nation,2021-05-07,227248,236
S92000003,Scotland,nation,2021-05-06,227012,283
S92000003,Scotland,nation,2021-05-05,226729,85
S92000003,Scotland,nation,2021-05-04,226644,139
S92000003,Scotland,nation,2021-05-03,226505,132
S92000003,Scotland,nation,2021-05-02,226373,146
S92000003,Scotland,nation,2021-05-01,226227,175
S92000003,Scotland,nation,2021-04-30,226052,191
S92000003,Scotland,nation,2021-04-29,225861,178
S92000003,Scotland,nation,2021-04-28,225683,204
S92000003,Scotland,nation,2021-04-27,225479,133
S92000003,Scotland,nation,2021-04-26,225346,142
S92000003,Scotland,nation,2021-04-25,225204,176
S92000003,Scotland,nation,2021-04-24,225028,177
S92000003,Scotland,nation,2021-04-23,224851,255
S92000003,Scotland,nation,2021-04-22,224596,231
S92000003,Scotland,nation,2021-04-21,224365,273
S92000003,Scotland,nation,2021-04-20,224092,178
S92000003,Scotland,nation,2021-04-19,223914,232
S92000003,Scotland,nation,2021-04-18,223682,211
S92000003,Scotland,nation,2021-04-17,223471,210
S92000003,Scotland,nation,2021-04-16,223261,204
S92000003,Scotland,nation,2021-04-15,222897,237
S92000003,Scotland,nation,2021-04-14,222660,278
S92000003,Scotland,nation,2021-04-13,222382,221
S92000003,Scotland,nation,2021-04-12,222161,199
S92000003,Scotland,nation,2021-04-11,221962,250
S92000003,Scotland,nation,2021-04-10,221712,281
S92000003,Scotland,nation,2021-04-09,221431,285
S92000003,Scotland,nation,2021-04-08,221146,364
S92000003,Scotland,nation,2021-04-07,220782,289
S92000003,Scotland,nation,2021-04-06,220493,259
S92000003,Scotland,nation,2021-04-05,220234,248
S92000003,Scotland,nation,2021-04-04,219986,343
S92000003,Scotland,nation,2021-04-03,219643,397
S92000003,Scotland,nation,2021-04-02,219246,414
S92000003,Scotland,nation,2021-04-01,218832,400
S92000003,Scotland,nation,2021-03-31,218432,542
S92000003,Scotland,nation,2021-03-30,217890,411
S92000003,Scotland,nation,2021-03-29,217479,352
S92000003,Scotland,nation,2021-03-28,217127,422
S92000003,Scotland,nation,2021-03-27,216705,563
S92000003,Scotland,nation,2021-03-26,216142,543
S92000003,Scotland,nation,2021-03-25,215599,701
S92000003,Scotland,nation,2021-03-24,215075,692
S92000003,Scotland,nation,2021-03-23,214383,495
S92000003,Scotland,nation,2021-03-22,213888,359
S92000003,Scotland,nation,2021-03-21,213529,532
S92000003,Scotland,nation,2021-03-20,212997,488
S92000003,Scotland,nation,2021-03-19,212509,655
S92000003,Scotland,nation,2021-03-18,211854,624
S92000003,Scotland,nation,2021-03-17,211230,625
S92000003,Scotland,nation,2021-03-16,210605,597
S92000003,Scotland,nation,2021-03-15,210008,456
S92000003,Scotland,nation,2021-03-14,209552,484
S92000003,Scotland,nation,2021-03-13,209068,639
S92000003,Scotland,nation,2021-03-12,208429,682
S92000003,Scotland,nation,2021-03-11,207747,591
S92000003,Scotland,nation,2021-03-10,207156,691
S92000003,Scotland,nation,2021-03-09,206465,466
S92000003,Scotland,nation,2021-03-08,205999,501
S92000003,Scotland,nation,2021-03-07,205498,390
S92000003,Scotland,nation,2021-03-06,205108,555
S92000003,Scotland,nation,2021-03-05,204553,498
S92000003,Scotland,nation,2021-03-04,204055,500
S92000003,Scotland,nation,2021-03-03,203555,543
S92000003,Scotland,nation,2021-03-02,203012,542
S92000003,Scotland,nation,2021-03-01,202470,386
S92000003,Scotland,nation,2021-02-28,202084,572
S92000003,Scotland,nation,2021-02-27,201512,525
S92000003,Scotland,nation,2021-02-26,200987,581
S92000003,Scotland,nation,2021-02-25,200406,769
S92000003,Scotland,nation,2021-02-24,199637,798
S92000003,Scotland,nation,2021-02-23,198839,655
S92000003,Scotland,nation,2021-02-22,198184,715
S92000003,Scotland,nation,2021-02-21,197469,827
S92000003,Scotland,nation,2021-02-20,196642,803
S92000003,Scotland,nation,2021-02-19,195839,885
S92000003,Scotland,nation,2021-02-18,194954,685
S92000003,Scotland,nation,2021-02-17,194269,1121
S92000003,Scotland,nation,2021-02-16,193148,773
S92000003,Scotland,nation,2021-02-15,192375,559
S92000003,Scotland,nation,2021-02-14,191816,903
S92000003,Scotland,nation,2021-02-13,190913,908
S92000003,Scotland,nation,2021-02-12,190005,830
S92000003,Scotland,nation,2021-02-11,189175,830
S92000003,Scotland,nation,2021-02-10,188345,803
S92000003,Scotland,nation,2021-02-09,187542,822
S92000003,Scotland,nation,2021-02-08,186720,928
S92000003,Scotland,nation,2021-02-07,185792,584
S92000003,Scotland,nation,2021-02-06,185208,895
S92000003,Scotland,nation,2021-02-05,184313,895
S92000003,Scotland,nation,2021-02-04,183418,1149
S92000003,Scotland,nation,2021-02-03,182269,978
S92000003,Scotland,nation,2021-02-02,181291,758
S92000003,Scotland,nation,2021-02-01,180533,848
S92000003,Scotland,nation,2021-01-31,179685,1003
S92000003,Scotland,nation,2021-01-30,178682,994
S92000003,Scotland,nation,2021-01-29,177688,1155
S92000003,Scotland,nation,2021-01-28,176533,1201
S92000003,Scotland,nation,2021-01-27,175332,1330
S92000003,Scotland,nation,2021-01-26,174002,1049
S92000003,Scotland,nation,2021-01-25,172953,752
S92000003,Scotland,nation,2021-01-24,172201,1195
S92000003,Scotland,nation,2021-01-23,171006,1307
S92000003,Scotland,nation,2021-01-22,169699,1480
S92000003,Scotland,nation,2021-01-21,168219,1636
S92000003,Scotland,nation,2021-01-20,166583,1656
S92000003,Scotland,nation,2021-01-19,164927,1165
S92000003,Scotland,nation,2021-01-18,163762,1429
S92000003,Scotland,nation,2021-01-17,162333,1341
S92000003,Scotland,nation,2021-01-16,160992,1753
S92000003,Scotland,nation,2021-01-15,159239,2160
S92000003,Scotland,nation,2021-01-14,157079,1707
S92000003,Scotland,nation,2021-01-13,155372,1949
S92000003,Scotland,nation,2021-01-12,153423,1875
S92000003,Scotland,nation,2021-01-11,151548,1782
S92000003,Scotland,nation,2021-01-10,149766,1877
S92000003,Scotland,nation,2021-01-09,147889,1865
S92000003,Scotland,nation,2021-01-08,146024,2309
S92000003,Scotland,nation,2021-01-07,143715,2649
S92000003,Scotland,nation,2021-01-06,141066,2039
S92000003,Scotland,nation,2021-01-05,139027,2529
S92000003,Scotland,nation,2021-01-04,136498,1905
S92000003,Scotland,nation,2021-01-03,134593,2464
S92000003,Scotland,nation,2021-01-02,132129,2137
S92000003,Scotland,nation,2021-01-01,129992,2539
S92000003,Scotland,nation,2020-12-31,127453,2622
S92000003,Scotland,nation,2020-12-30,124831,2045
S92000003,Scotland,nation,2020-12-29,122786,1895
S92000003,Scotland,nation,2020-12-28,120891,967
S92000003,Scotland,nation,2020-12-27,119924,740
S92000003,Scotland,nation,2020-12-26,119184,1149
S92000003,Scotland,nation,2020-12-25,118035,1165
S92000003,Scotland,nation,2020-12-24,116870,1314
S92000003,Scotland,nation,2020-12-23,115556,1190
S92000003,Scotland,nation,2020-12-22,114366,1316
S92000003,Scotland,nation,2020-12-21,113050,1504
S92000003,Scotland,nation,2020-12-20,111546,934
S92000003,Scotland,nation,2020-12-19,110612,572
S92000003,Scotland,nation,2020-12-18,110040,744
S92000003,Scotland,nation,2020-12-17,109296,858
S92000003,Scotland,nation,2020-12-16,108438,689
S92000003,Scotland,nation,2020-12-15,107749,845
S92000003,Scotland,nation,2020-12-14,106904,734
S92000003,Scotland,nation,2020-12-13,106170,800
S92000003,Scotland,nation,2020-12-12,105370,1064
S92000003,Scotland,nation,2020-12-11,104306,1001
S92000003,Scotland,nation,2020-12-10,103305,933
S92000003,Scotland,nation,2020-12-09,102372,897
S92000003,Scotland,nation,2020-12-08,101475,692
S92000003,Scotland,nation,2020-12-07,100783,677
S92000003,Scotland,nation,2020-12-06,100106,643
S92000003,Scotland,nation,2020-12-05,99463,777
S92000003,Scotland,nation,2020-12-04,98686,966
S92000003,Scotland,nation,2020-12-03,97720,958
S92000003,Scotland,nation,2020-12-02,96762,951
S92000003,Scotland,nation,2020-12-01,95811,754
S92000003,Scotland,nation,2020-11-30,95058,369
S92000003,Scotland,nation,2020-11-29,94689,746
S92000003,Scotland,nation,2020-11-28,93943,788
S92000003,Scotland,nation,2020-11-27,93155,969
S92000003,Scotland,nation,2020-11-26,92186,1225
S92000003,Scotland,nation,2020-11-25,90961,880
S92000003,Scotland,nation,2020-11-24,90081,771
S92000003,Scotland,nation,2020-11-23,89310,949
S92000003,Scotland,nation,2020-11-22,88361,844
S92000003,Scotland,nation,2020-11-21,87517,887
S92000003,Scotland,nation,2020-11-20,86630,1018
S92000003,Scotland,nation,2020-11-19,85612,1089
S92000003,Scotland,nation,2020-11-18,84523,1264
S92000003,Scotland,nation,2020-11-17,83259,1248
S92000003,Scotland,nation,2020-11-16,82011,717
S92000003,Scotland,nation,2020-11-15,81294,1159
S92000003,Scotland,nation,2020-11-14,80135,1118
S92000003,Scotland,nation,2020-11-13,79017,1357
S92000003,Scotland,nation,2020-11-12,77660,1212
S92000003,Scotland,nation,2020-11-11,76448,1261
S92000003,Scotland,nation,2020-11-10,75187,832
S92000003,Scotland,nation,2020-11-09,74355,912
S92000003,Scotland,nation,2020-11-08,73443,1115
S92000003,Scotland,nation,2020-11-07,72328,1596
S92000003,Scotland,nation,2020-11-06,70732,1072
S92000003,Scotland,nation,2020-11-05,69660,1216
S92000003,Scotland,nation,2020-11-04,68444,1433
S92000003,Scotland,nation,2020-11-03,67011,999
S92000003,Scotland,nation,2020-11-02,66012,951
S92000003,Scotland,nation,2020-11-01,65061,1148
S92000003,Scotland,nation,2020-10-31,63913,1101
S92000003,Scotland,nation,2020-10-30,62812,1281
S92000003,Scotland,nation,2020-10-29,61531,1128
S92000003,Scotland,nation,2020-10-28,60403,1202
S92000003,Scotland,nation,2020-10-27,59201,1327
S92000003,Scotland,nation,2020-10-26,57874,1122
S92000003,Scotland,nation,2020-10-25,56752,1303
S92000003,Scotland,nation,2020-10-24,55449,1433
S92000003,Scotland,nation,2020-10-23,54016,1401
S92000003,Scotland,nation,2020-10-22,52615,1712
S92000003,Scotland,nation,2020-10-21,50903,1739
S92000003,Scotland,nation,2020-10-20,49164,1456
S92000003,Scotland,nation,2020-10-19,47708,993
S92000003,Scotland,nation,2020-10-18,46715,316
S92000003,Scotland,nation,2020-10-17,46399,1167
S92000003,Scotland,nation,2020-10-16,45232,1196
S92000003,Scotland,nation,2020-10-15,44036,1351
S92000003,Scotland,nation,2020-10-14,42685,1429
S92000003,Scotland,nation,2020-10-13,41256,1297
S92000003,Scotland,nation,2020-10-12,39959,961
S92000003,Scotland,nation,2020-10-11,38998,956
S92000003,Scotland,nation,2020-10-10,38042,1009
S92000003,Scotland,nation,2020-10-09,37033,1246
S92000003,Scotland,nation,2020-10-08,35787,1027
S92000003,Scotland,nation,2020-10-07,34760,1054
S92000003,Scotland,nation,2020-10-06,33706,800
S92000003,Scotland,nation,2020-10-05,32906,697
S92000003,Scotland,nation,2020-10-04,32209,758
S92000003,Scotland,nation,2020-10-03,31451,764
S92000003,Scotland,nation,2020-10-02,30687,775
S92000003,Scotland,nation,2020-10-01,29912,668
S92000003,Scotland,nation,2020-09-30,29244,640
S92000003,Scotland,nation,2020-09-29,28604,806
S92000003,Scotland,nation,2020-09-28,27798,222
S92000003,Scotland,nation,2020-09-27,27576,344
S92000003,Scotland,nation,2020-09-26,27232,714
S92000003,Scotland,nation,2020-09-25,26518,558
S92000003,Scotland,nation,2020-09-24,25960,465
S92000003,Scotland,nation,2020-09-23,25495,486
S92000003,Scotland,nation,2020-09-22,25009,383
S92000003,Scotland,nation,2020-09-21,24626,255
S92000003,Scotland,nation,2020-09-20,24371,245
S92000003,Scotland,nation,2020-09-19,24126,350
S92000003,Scotland,nation,2020-09-18,23776,203
S92000003,Scotland,nation,2020-09-17,23573,290
S92000003,Scotland,nation,2020-09-16,23283,267
S92000003,Scotland,nation,2020-09-15,23016,267
S92000003,Scotland,nation,2020-09-14,22749,70
S92000003,Scotland,nation,2020-09-13,22679,244
S92000003,Scotland,nation,2020-09-12,22435,221
S92000003,Scotland,nation,2020-09-11,22214,175
S92000003,Scotland,nation,2020-09-10,22039,161
S92000003,Scotland,nation,2020-09-09,21878,159
S92000003,Scotland,nation,2020-09-08,21719,176
S92000003,Scotland,nation,2020-09-07,21543,146
S92000003,Scotland,nation,2020-09-06,21397,208
S92000003,Scotland,nation,2020-09-05,21189,141
S92000003,Scotland,nation,2020-09-04,21048,159
S92000003,Scotland,nation,2020-09-03,20889,101
S92000003,Scotland,nation,2020-09-02,20788,156
S92000003,Scotland,nation,2020-09-01,20632,154
S92000003,Scotland,nation,2020-08-31,20478,160
S92000003,Scotland,nation,2020-08-30,20318,123
S92000003,Scotland,nation,2020-08-29,20195,88
S92000003,Scotland,nation,2020-08-28,20107,51
S92000003,Scotland,nation,2020-08-27,20056,68
S92000003,Scotland,nation,2020-08-26,19988,67
S92000003,Scotland,nation,2020-08-25,19921,44
S92000003,Scotland,nation,2020-08-24,19877,66
S92000003,Scotland,nation,2020-08-23,19811,83
S92000003,Scotland,nation,2020-08-22,19728,123
S92000003,Scotland,nation,2020-08-21,19605,71
S92000003,Scotland,nation,2020-08-20,19534,77
S92000003,Scotland,nation,2020-08-19,19457,50
S92000003,Scotland,nation,2020-08-18,19407,49
S92000003,Scotland,nation,2020-08-17,19358,26
S92000003,Scotland,nation,2020-08-16,19332,43
S92000003,Scotland,nation,2020-08-15,19289,51
S92000003,Scotland,nation,2020-08-14,19238,65
S92000003,Scotland,nation,2020-08-13,19173,47
S92000003,Scotland,nation,2020-08-12,19126,47
S92000003,Scotland,nation,2020-08-11,19079,52
S92000003,Scotland,nation,2020-08-10,19027,29
S92000003,Scotland,nation,2020-08-09,18998,48
S92000003,Scotland,nation,2020-08-08,18950,60
S92000003,Scotland,nation,2020-08-07,18890,43
S92000003,Scotland,nation,2020-08-06,18847,66
S92000003,Scotland,nation,2020-08-05,18781,64
S92000003,Scotland,nation,2020-08-04,18717,23
S92000003,Scotland,nation,2020-08-03,18694,18
S92000003,Scotland,nation,2020-08-02,18676,31
S92000003,Scotland,nation,2020-08-01,18645,18
S92000003,Scotland,nation,2020-07-31,18627,30
S92000003,Scotland,nation,2020-07-30,18597,17
S92000003,Scotland,nation,2020-07-29,18580,22
S92000003,Scotland,nation,2020-07-28,18558,4
S92000003,Scotland,nation,2020-07-27,18554,3
S92000003,Scotland,nation,2020-07-26,18551,4
S92000003,Scotland,nation,2020-07-25,18547,27
S92000003,Scotland,nation,2020-07-24,18520,20
S92000003,Scotland,nation,2020-07-23,18500,16
S92000003,Scotland,nation,2020-07-22,18484,10
S92000003,Scotland,nation,2020-07-21,18474,22
S92000003,Scotland,nation,2020-07-20,18452,7
S92000003,Scotland,nation,2020-07-19,18445,23
S92000003,Scotland,nation,2020-07-18,18422,21
S92000003,Scotland,nation,2020-07-17,18401,17
S92000003,Scotland,nation,2020-07-16,18384,11
S92000003,Scotland,nation,2020-07-15,18373,5
S92000003,Scotland,nation,2020-07-14,18368,3
S92000003,Scotland,nation,2020-07-13,18365,6
S92000003,Scotland,nation,2020-07-12,18359,19
S92000003,Scotland,nation,2020-07-11,18340,7
S92000003,Scotland,nation,2020-07-10,18333,18
S92000003,Scotland,nation,2020-07-09,18315,6
S92000003,Scotland,nation,2020-07-08,18309,7
S92000003,Scotland,nation,2020-07-07,18302,2
S92000003,Scotland,nation,2020-07-06,18300,4
S92000003,Scotland,nation,2020-07-05,18296,9
S92000003,Scotland,nation,2020-07-04,18287,11
S92000003,Scotland,nation,2020-07-03,18276,12
S92000003,Scotland,nation,2020-07-02,18264,5
S92000003,Scotland,nation,2020-07-01,18259,8
S92000003,Scotland,nation,2020-06-30,18251,10
S92000003,Scotland,nation,2020-06-29,18241,5
S92000003,Scotland,nation,2020-06-28,18236,8
S92000003,Scotland,nation,2020-06-27,18228,15
S92000003,Scotland,nation,2020-06-26,18213,17
S92000003,Scotland,nation,2020-06-25,18196,5
S92000003,Scotland,nation,2020-06-24,18191,9
S92000003,Scotland,nation,2020-06-23,18182,12
S92000003,Scotland,nation,2020-06-22,18170,14
S92000003,Scotland,nation,2020-06-21,18156,26
S92000003,Scotland,nation,2020-06-20,18130,26
S92000003,Scotland,nation,2020-06-19,18104,27
S92000003,Scotland,nation,2020-06-18,18077,11
S92000003,Scotland,nation,2020-06-17,18066,21
S92000003,Scotland,nation,2020-06-16,18045,15
S92000003,Scotland,nation,2020-06-15,18030,29
S92000003,Scotland,nation,2020-06-14,15755,25
S92000003,Scotland,nation,2020-06-13,15730,21
S92000003,Scotland,nation,2020-06-12,15709,27
S92000003,Scotland,nation,2020-06-11,15682,17
S92000003,Scotland,nation,2020-06-10,15665,12
S92000003,Scotland,nation,2020-06-09,15653,14
S92000003,Scotland,nation,2020-06-08,15639,18
S92000003,Scotland,nation,2020-06-07,15621,18
S92000003,Scotland,nation,2020-06-06,15603,21
S92000003,Scotland,nation,2020-06-05,15582,29
S92000003,Scotland,nation,2020-06-04,15553,49
S92000003,Scotland,nation,2020-06-03,15504,33
S92000003,Scotland,nation,2020-06-02,15471,53
S92000003,Scotland,nation,2020-06-01,15418,18
S92000003,Scotland,nation,2020-05-31,15400,18
S92000003,Scotland,nation,2020-05-30,15382,55
S92000003,Scotland,nation,2020-05-29,15327,39
S92000003,Scotland,nation,2020-05-28,15288,48
S92000003,Scotland,nation,2020-05-27,15240,55
S92000003,Scotland,nation,2020-05-26,15185,29
S92000003,Scotland,nation,2020-05-25,15156,55
S92000003,Scotland,nation,2020-05-24,15101,60
S92000003,Scotland,nation,2020-05-23,15041,72
S92000003,Scotland,nation,2020-05-22,14969,113
S92000003,Scotland,nation,2020-05-21,14856,105
S92000003,Scotland,nation,2020-05-20,14751,96
S92000003,Scotland,nation,2020-05-19,14655,61
S92000003,Scotland,nation,2020-05-18,14594,57
S92000003,Scotland,nation,2020-05-17,14537,90
S92000003,Scotland,nation,2020-05-16,14447,187
S92000003,Scotland,nation,2020-05-15,14260,143
S92000003,Scotland,nation,2020-05-14,14117,188
S92000003,Scotland,nation,2020-05-13,13929,166
S92000003,Scotland,nation,2020-05-12,13763,136
S92000003,Scotland,nation,2020-05-11,13627,141
S92000003,Scotland,nation,2020-05-10,13486,181
S92000003,Scotland,nation,2020-05-09,13305,156
S92000003,Scotland,nation,2020-05-08,13149,225
S92000003,Scotland,nation,2020-05-07,12924,215
S92000003,Scotland,nation,2020-05-06,12709,272
S92000003,Scotland,nation,2020-05-05,12437,171
S92000003,Scotland,nation,2020-05-04,12266,169
S92000003,Scotland,nation,2020-05-03,12097,170
S92000003,Scotland,nation,2020-05-02,11927,273
S92000003,Scotland,nation,2020-05-01,11654,301
S92000003,Scotland,nation,2020-04-30,11353,319
S92000003,Scotland,nation,2020-04-29,11034,313
S92000003,Scotland,nation,2020-04-28,10721,200
S92000003,Scotland,nation,2020-04-27,10521,197
S92000003,Scotland,nation,2020-04-26,10324,273
S92000003,Scotland,nation,2020-04-25,10051,354
S92000003,Scotland,nation,2020-04-24,9697,288
S92000003,Scotland,nation,2020-04-23,9409,371
S92000003,Scotland,nation,2020-04-22,9038,366
S92000003,Scotland,nation,2020-04-21,8672,222
S92000003,Scotland,nation,2020-04-20,8450,263
S92000003,Scotland,nation,2020-04-19,8187,367
S92000003,Scotland,nation,2020-04-18,7820,411
S92000003,Scotland,nation,2020-04-17,7409,307
S92000003,Scotland,nation,2020-04-16,7102,354
S92000003,Scotland,nation,2020-04-15,6748,390
S92000003,Scotland,nation,2020-04-14,6358,291
S92000003,Scotland,nation,2020-04-13,6067,155
S92000003,Scotland,nation,2020-04-12,5912,322
S92000003,Scotland,nation,2020-04-11,5590,315
S92000003,Scotland,nation,2020-04-10,5275,318
S92000003,Scotland,nation,2020-04-09,4957,392
S92000003,Scotland,nation,2020-04-08,4565,336
S92000003,Scotland,nation,2020-04-07,4229,268
S92000003,Scotland,nation,2020-04-06,3961,255
S92000003,Scotland,nation,2020-04-05,3706,361
S92000003,Scotland,nation,2020-04-04,3345,344
S92000003,Scotland,nation,2020-04-03,3001,399
S92000003,Scotland,nation,2020-04-02,2602,292
S92000003,Scotland,nation,2020-04-01,2310,317
S92000003,Scotland,nation,2020-03-31,1993,430
S92000003,Scotland,nation,2020-03-30,1563,179
S92000003,Scotland,nation,2020-03-29,1384,139
S92000003,Scotland,nation,2020-03-28,1245,186
S92000003,Scotland,nation,2020-03-27,1059,165
S92000003,Scotland,nation,2020-03-26,894,175
S92000003,Scotland,nation,2020-03-25,719,135
S92000003,Scotland,nation,2020-03-24,584,85
S92000003,Scotland,nation,2020-03-23,499,83
S92000003,Scotland,nation,2020-03-22,416,43
S92000003,Scotland,nation,2020-03-21,373,51
S92000003,Scotland,nation,2020-03-20,322,56
S92000003,Scotland,nation,2020-03-19,266,39
S92000003,Scotland,nation,2020-03-18,227,32
S92000003,Scotland,nation,2020-03-17,195,24
S92000003,Scotland,nation,2020-03-16,171,18
S92000003,Scotland,nation,2020-03-15,153,32
S92000003,Scotland,nation,2020-03-14,121,36
S92000003,Scotland,nation,2020-03-13,85,25
S92000003,Scotland,nation,2020-03-12,60,24
S92000003,Scotland,nation,2020-03-11,36,9
S92000003,Scotland,nation,2020-03-10,27,4
S92000003,Scotland,nation,2020-03-09,23,5
S92000003,Scotland,nation,2020-03-08,18,2
S92000003,Scotland,nation,2020-03-07,16,5
S92000003,Scotland,nation,2020-03-06,11,5
S92000003,Scotland,nation,2020-03-05,6,3
S92000003,Scotland,nation,2020-03-04,3,2
S92000003,Scotland,nation,2020-03-03,1,0
S92000003,Scotland,nation,2020-03-02,1,1
W92000004,Wales,nation,2022-02-13,800316,1495
W92000004,Wales,nation,2022-02-12,798821,0
W92000004,Wales,nation,2022-02-11,798821,1899
W92000004,Wales,nation,2022-02-10,796922,1761
W92000004,Wales,nation,2022-02-09,795161,1388
