row_index,dataset,x,y
1552,slant_up,68.49251322,17.98736343
1553,slant_up,65.00594317,15.91266865
1554,slant_up,63.92103671,15.62096103
1555,slant_up,53.51297054,5.875109528
1556,slant_up,57.83280627,9.222384623
1557,slant_up,31.03291744,28.92814189
1558,slant_up,31.33324409,32.53856948
1559,slant_up,86.40154985,38.74693317
1560,slant_up,47.44211164,98.18430186
1561,slant_up,46.26474134,94.11619216
1562,slant_up,40.16381574,87.44867235
1563,slant_down,52.87202149,97.34322266
1564,slant_down,59.01414449,93.57487487
1565,slant_down,56.37510904,96.30514763
1566,slant_down,37.83919968,94.3594435
1567,slant_down,39.88537342,90.63466208
1568,slant_down,44.07740513,84.1258533
1569,slant_down,31.49702549,67.91256216
1570,slant_down,25.95259655,73.03318035
1571,slant_down,36.43472391,62.29404546
1572,slant_down,24.99748269,75.44156166
1573,slant_down,32.24627514,70.11058684
1574,slant_down,18.10947229,53.70811033
1575,slant_down,21.79609923,49.49952952
1576,slant_down,24.15049107,47.18853353
1577,slant_down,28.6031956,44.2237227
1578,slant_down,20.93199968,51.64623549
1579,slant_down,35.43553253,34.96103816
1580,slant_down,44.37738282,57.68473692
1581,slant_down,46.31369241,55.68559177
1582,slant_down,46.38607392,51.00216454
1583,slant_down,42.49544009,56.90368153
1584,slant_down,44.30051503,58.13295928
1585,slant_down,46.98828335,55.42063673
1586,slant_down,52.42152316,47.86700549
1587,slant_down,64.09099819,68.65098501
1588,slant_down,63.01687176,68.22525891
1589,slant_down,67.30257792,64.41346272
1590,slant_down,67.22595689,62.47641053
1591,slant_down,50.30998872,47.26788186
1592,slant_down,45.41263892,53.87079769
1593,slant_down,54.02060718,47.26989721
1594,slant_down,49.84202225,50.57655229
1595,slant_down,50.71329957,48.77228678
1596,slant_down,55.04555491,45.98627275
1597,slant_down,37.54370126,32.88402447
1598,slant_down,39.79589781,28.44321912
1599,slant_down,28.52339102,39.79666625
1600,slant_down,31.399646,39.26526322
1601,slant_down,39.24156522,33.36141668
1602,slant_down,27.71405657,42.25005163
1603,slant_down,32.96070352,35.82311129
1604,slant_down,35.40473624,31.9391622
1605,slant_down,51.64222642,50.83834068
1606,slant_down,34.20762084,33.59380544
1607,slant_down,36.52348922,35.67104839
1608,slant_down,28.41920213,21.31574825
1609,slant_down,26.16049694,23.04223147
1610,slant_down,40.4353274,27.64007114
1611,slant_down,44.54495531,27.36224262
1612,slant_down,40.1237272,30.07316194
1613,slant_down,42.18480645,28.57367473
1614,slant_down,40.00265929,27.48751
1615,slant_down,57.12523105,42.73901914
1616,slant_down,60.37574497,41.356458
1617,slant_down,55.10589613,46.14905106
1618,slant_down,61.73727102,38.58484401
1619,slant_down,55.74124432,46.65357698
1620,slant_down,58.29640842,41.58319773
1621,slant_down,57.04254822,42.41875774
1622,slant_down,76.77561121,55.2545987
1623,slant_down,71.88707726,59.26699262
1624,slant_down,73.78837307,58.62081212
1625,slant_down,75.13968473,54.24455218
1626,slant_down,64.59631891,65.95251293
1627,slant_down,46.90953863,85.60226116
1628,slant_down,46.9051032,81.56564241
1629,slant_down,49.80698774,82.08502559
1630,slant_down,48.86324182,83.15835749
1631,slant_down,66.7481899,84.00483417
1632,slant_down,62.35976628,90.24365992
1633,slant_down,47.3748965,83.47155552
1634,slant_down,47.44646672,82.62212401
1635,slant_down,53.38528063,78.87113626
1636,slant_down,49.45270777,79.9306028
1637,slant_down,54.80268254,75.36398499
1638,slant_down,37.08824513,60.8572275
1639,slant_down,32.37596192,68.51082046
1640,slant_down,37.47701388,63.78868557
1641,slant_down,52.4066489,96.42541501
1642,slant_down,50.29704327,99.64417917
1643,slant_down,61.56332438,89.86413886
1644,slant_down,61.08656039,89.22435565
1645,slant_down,59.2364904,91.48110058
1646,slant_down,66.15400509,84.11193703
1647,slant_down,67.23133478,85.05564081
1648,slant_down,73.70990687,78.2706109
1649,slant_down,76.58045136,72.89153368
1650,slant_down,78.87658116,71.56252768
1651,slant_down,77.44900214,72.44730949
1652,slant_down,86.85370735,65.54332402
1653,slant_down,79.8065313,52.72317979
1654,slant_down,76.98827347,54.2027848
1655,slant_down,79.4793575,49.14101545
1656,slant_down,82.30415956,46.99090362
1657,slant_down,90.70069125,41.46670301
1658,slant_down,95.44348781,36.18970161
1659,slant_down,94.99748805,35.09530111
1660,slant_down,91.51784725,36.89026313
1661,slant_down,62.29264219,40.02953331
1662,slant_down,59.20347561,41.27067767
1663,slant_down,65.25639277,32.85410412
1664,slant_down,62.4447425,35.41499923
1665,slant_down,72.46240629,27.62426383
1666,slant_down,69.91942626,29.31109272
1667,slant_down,77.76285908,23.49137356
1668,slant_down,72.7784102,26.90053537
1669,slant_down,65.19831667,33.02717179
1670,slant_down,69.45985889,30.19703151
1671,slant_down,59.31505552,12.35431367
1672,slant_down,51.48771336,20.84361069
1673,slant_down,57.11244755,15.32178517
1674,slant_down,50.22441782,19.17096988
1675,slant_down,50.43386119,18.53487085
1676,slant_down,56.3803054,14.78845971
1677,slant_down,54.8635046,14.00961192
1678,slant_down,45.49985765,3.985426293
1679,slant_down,49.93674531,21.59009692
1680,slant_down,53.80987292,17.76641445
1681,slant_down,59.85267828,9.039949921
1682,slant_down,48.17565679,19.52121535
1683,slant_down,50.74171907,17.83840561
1684,slant_down,58.4597613,14.14866285
1685,slant_down,50.11459752,1.741461713
1686,slant_down,45.42038208,5.372408995
1687,slant_down,51.3532682,0.303872421
1688,slant_down,53.09170442,19.29003045
1689,slant_down,58.94316654,11.61287779
1690,slant_down,59.31099042,10.57213637
1691,slant_down,68.22219866,1.133880366
1692,slant_down,62.51177199,7.491232483
1693,slant_down,69.38005636,1.488132333
1694,slant_down,82.80024787,18.52937624
1695,slant_down,85.16033218,15.01836954
1696,slant_down,67.0958477,0.601490942
1697,slant_down,62.30775057,5.749974719
1698,slant_down,59.97041505,7.913310474
1699,slant_down,39.91163517,32.14402261
1700,slant_down,39.59650098,32.13613173
1701,slant_down,95.5934164,33.2341294
1702,slant_down,52.77228811,99.61347168
1703,slant_down,53.17861445,98.60386119
1704,slant_down,37.62705346,93.06067295
1705,wide_lines,65.81554009,95.58837406
1706,wide_lines,65.67226516,91.93340181
1707,wide_lines,39.00271645,92.26183816
1708,wide_lines,37.7953028,93.53245536
1709,wide_lines,35.51390059,89.59919011
1710,wide_lines,39.21945291,83.54348184
1711,wide_lines,31.58820139,77.02805242
1712,wide_lines,32.65777825,80.1138613
1713,wide_lines,31.64159927,77.61083319
1714,wide_lines,30.98714261,63.94402803
1715,wide_lines,27.43963221,65.74446296
1716,wide_lines,30.57836994,65.52194547
1717,wide_lines,28.80940164,59.62100447
1718,wide_lines,27.93951858,50.98506213
1719,wide_lines,33.84994979,46.28447445
1720,wide_lines,32.62846305,54.06372049
1721,wide_lines,32.43865009,49.90301949
1722,wide_lines,35.83829208,53.35148834
1723,wide_lines,37.14204292,49.74198795
1724,wide_lines,34.64454677,54.44410778
1725,wide_lines,35.6754047,49.62564335
1726,wide_lines,64.99458547,49.46217283
1727,wide_lines,66.12914983,61.64371789
1728,wide_lines,65.79065188,55.94537372
1729,wide_lines,67.50178061,60.85022747
1730,wide_lines,67.62951422,61.42910607
1731,wide_lines,63.91006406,62.97233493
1732,wide_lines,66.54935797,67.72558866
1733,wide_lines,64.05154171,48.82009398
1734,wide_lines,68.19328958,46.54354081
1735,wide_lines,65.2783892,44.82035293
1736,wide_lines,34.99766139,28.63299394
1737,wide_lines,33.92376617,53.55868852
1738,wide_lines,66.00445437,52.68466915
1739,wide_lines,37.02325625,32.11848168
1740,wide_lines,34.69827009,36.47535413
1741,wide_lines,34.86344417,30.93927452
1742,wide_lines,31.09006508,32.38375472
1743,wide_lines,34.92130615,35.41843805
1744,wide_lines,30.34336118,32.52456317
1745,wide_lines,35.48332887,44.49163493
1746,wide_lines,33.23491043,38.50248372
1747,wide_lines,35.43994362,47.79751769
1748,wide_lines,33.87350952,37.05602845
1749,wide_lines,28.5641378,34.62639972
1750,wide_lines,31.31954867,31.66399053
1751,wide_lines,30.79617438,23.51903436
1752,wide_lines,34.23335543,22.4959116
1753,wide_lines,36.63078771,31.47683126
1754,wide_lines,34.5486191,26.11108787
1755,wide_lines,37.5196356,29.26760589
1756,wide_lines,62.42569733,34.04420627
1757,wide_lines,64.32038379,31.78562948
1758,wide_lines,65.44553251,43.27349919
1759,wide_lines,64.32563159,41.61597638
1760,wide_lines,65.2643382,35.71754478
1761,wide_lines,66.38870418,38.84474434
1762,wide_lines,68.19142282,45.16948648
1763,wide_lines,68.54066245,48.43852634
1764,wide_lines,67.66143127,51.06858459
1765,wide_lines,68.67551605,50.46523481
1766,wide_lines,69.08170998,55.4740531
1767,wide_lines,69.04871649,66.36604575
1768,wide_lines,67.30822338,71.59029658
1769,wide_lines,38.71489941,76.39697782
1770,wide_lines,35.54809488,89.30497584
1771,wide_lines,36.71067294,86.074967
1772,wide_lines,64.91266244,87.64579606
1773,wide_lines,66.06413574,89.20866858
1774,wide_lines,64.93592948,87.07213812
1775,wide_lines,67.02655071,76.22251533
1776,wide_lines,65.31403223,77.93874403
1777,wide_lines,64.29521778,84.12585721
1778,wide_lines,38.79801214,74.61063043
1779,wide_lines,34.67575731,79.63759877
1780,wide_lines,30.71926194,58.81206008
1781,wide_lines,34.10515093,64.12919723
1782,wide_lines,33.42337185,67.09574336
1783,wide_lines,66.31380967,98.93102704
1784,wide_lines,65.30963145,98.16515684
1785,wide_lines,65.71407607,99.28376395
1786,wide_lines,67.59345319,90.95190982
1787,wide_lines,66.38801732,89.28123047
1788,wide_lines,67.80618811,91.68817735
1789,wide_lines,70.96261031,86.51812135
1790,wide_lines,71.99363717,78.82094807
1791,wide_lines,72.47983433,80.80068306
1792,wide_lines,74.07842923,72.95153085
1793,wide_lines,72.03628802,69.71604842
1794,wide_lines,72.99818627,59.66564471
1795,wide_lines,74.81213123,57.58988376
1796,wide_lines,73.02730502,46.27418787
1797,wide_lines,77.06711193,51.48691819
1798,wide_lines,75.01713687,46.62244265
1799,wide_lines,76.66530773,38.44025097
1800,wide_lines,77.91587423,45.92684338
1801,wide_lines,73.74204608,39.12098532
1802,wide_lines,75.32981579,32.83035192
1803,wide_lines,63.41043551,38.37773561
1804,wide_lines,68.85648667,43.08414721
1805,wide_lines,66.33778505,33.30651
1806,wide_lines,64.2037185,26.6441143
1807,wide_lines,64.49863483,22.86350133
1808,wide_lines,68.89099061,27.29620567
1809,wide_lines,72.37152334,21.96163975
1810,wide_lines,69.76542497,19.99985045
1811,wide_lines,68.62131244,18.91567644
1812,wide_lines,64.29773717,20.42874969
1813,wide_lines,66.69926509,18.59108534
1814,wide_lines,67.54452768,16.44793813
1815,wide_lines,63.94695198,18.69284545
1816,wide_lines,64.38819207,15.77281228
1817,wide_lines,65.57004569,23.76575822
1818,wide_lines,38.40283688,19.04685867
1819,wide_lines,37.83236002,14.46948945
1820,wide_lines,36.90416117,13.58381575
1821,wide_lines,36.28614305,17.10577073
1822,wide_lines,62.78663259,13.9189931
1823,wide_lines,66.81767922,11.41249716
1824,wide_lines,66.75502141,18.08530514
1825,wide_lines,65.41552839,10.46351221
1826,wide_lines,36.94633144,13.5143775
1827,wide_lines,37.82543474,9.601034295
1828,wide_lines,36.72283794,9.333302107
1829,wide_lines,67.07332178,6.049214582
1830,wide_lines,64.60181811,12.00191696
1831,wide_lines,65.43728218,15.54538608
1832,wide_lines,67.00402238,15.34582664
1833,wide_lines,66.72419207,5.249805481
1834,wide_lines,68.30761876,13.28091652
1835,wide_lines,68.76804828,13.52145655
1836,wide_lines,74.16727175,5.349880873
1837,wide_lines,64.90035797,16.24525837
1838,wide_lines,68.76343355,8.700572944
1839,wide_lines,66.81691392,12.27329434
1840,wide_lines,67.30934665,0.21700627
1841,wide_lines,34.73182931,19.60179507
1842,wide_lines,33.67444215,26.09049021
1843,wide_lines,75.62725502,37.12875195
1844,wide_lines,40.61012542,89.13623987
1845,wide_lines,39.11436645,96.48175132
1846,wide_lines,34.58382893,89.58890199
