"Date","Spot exchange rate, Polish Zloty into Sterling                          XUDLBK47"
"09 Oct 13","4.9474"
"08 Oct 13","4.9599"
"07 Oct 13","4.9697"
"04 Oct 13","4.9711"
"03 Oct 13","4.9888"
"02 Oct 13","5.0292"
"01 Oct 13","5.0485"
"30 Sep 13","5.0557"
"27 Sep 13","5.0276"
"26 Sep 13","5.024"
"25 Sep 13","5.0181"
"24 Sep 13","5.0114"
"23 Sep 13","5.0215"
"20 Sep 13","5.0045"
"19 Sep 13","4.9703"
"18 Sep 13","5.0599"
"17 Sep 13","5.0163"
"16 Sep 13","5.0052"
"13 Sep 13","5.0335"
"12 Sep 13","5.0104"
"11 Sep 13","5.0122"
"10 Sep 13","5.0297"
"09 Sep 13","5.0668"
"06 Sep 13","5.0865"
"05 Sep 13","5.0998"
"04 Sep 13","5.0629"
"03 Sep 13","5.0478"
"02 Sep 13","5.0203"
"30 Aug 13","5.0088"
"29 Aug 13","5.0193"
"28 Aug 13","4.9951"
"27 Aug 13","4.9298"
"23 Aug 13","4.9122"
"22 Aug 13","4.9536"
"21 Aug 13","4.9743"
"20 Aug 13","4.937"
"19 Aug 13","4.9855"
"16 Aug 13","4.9474"
"15 Aug 13","4.9726"
"14 Aug 13","4.9256"
"13 Aug 13","4.9025"
"12 Aug 13","4.88"
"09 Aug 13","4.868"
"08 Aug 13","4.8689"
"07 Aug 13","4.9092"
"06 Aug 13","4.8642"
"05 Aug 13","4.8834"
"02 Aug 13","4.8616"
"01 Aug 13","4.8779"
"31 Jul 13","4.8577"
"30 Jul 13","4.8687"
"29 Jul 13","4.876"
"26 Jul 13","4.9092"
"25 Jul 13","4.9068"
"24 Jul 13","4.8967"
"23 Jul 13","4.8925"
"22 Jul 13","4.908"
"19 Jul 13","4.9222"
"18 Jul 13","4.9313"
"17 Jul 13","4.9219"
"16 Jul 13","4.8888"
"15 Jul 13","4.9661"
"12 Jul 13","4.9774"
"11 Jul 13","5.0139"
"10 Jul 13","5.03"
"09 Jul 13","5.0164"
"08 Jul 13","5.0083"
"05 Jul 13","5.0013"
"04 Jul 13","4.9886"
"03 Jul 13","5.0725"
"02 Jul 13","5.045"
"01 Jul 13","5.0583"
"28 Jun 13","5.0522"
"27 Jun 13","5.0674"
"26 Jun 13","5.1211"
"25 Jun 13","5.1083"
"24 Jun 13","5.105"
"21 Jun 13","5.0939"
"20 Jun 13","5.0927"
"19 Jun 13","4.9755"
"18 Jun 13","4.9654"
"17 Jun 13","4.9792"
"14 Jun 13","4.9686"
"13 Jun 13","5.0007"
"12 Jun 13","5.0061"
"11 Jun 13","5.0278"
"10 Jun 13","5.0259"
"07 Jun 13","4.9752"
"06 Jun 13","5.072"
"05 Jun 13","5.0277"
"04 Jun 13","4.9467"
"03 Jun 13","5.0027"
"31 May 13","5.0044"
"30 May 13","4.9932"
"29 May 13","4.9444"
"28 May 13","4.9013"
"24 May 13","4.9134"
"23 May 13","4.9086"
"22 May 13","4.8886"
"21 May 13","4.9247"
"20 May 13","4.9546"
"17 May 13","4.9493"
"16 May 13","4.9595"
"15 May 13","4.9573"
"14 May 13","4.8999"
"13 May 13","4.9212"
"10 May 13","4.9121"
"09 May 13","4.878"
"08 May 13","4.8864"
"07 May 13","4.8953"
"03 May 13","4.9261"
"02 May 13","4.9092"
"01 May 13","4.9147"
"30 Apr 13","4.9173"
"29 Apr 13","4.8941"
"26 Apr 13","4.946"
"25 Apr 13","4.9252"
"24 Apr 13","4.8776"
"23 Apr 13","4.853"
"22 Apr 13","4.8105"
"19 Apr 13","4.7837"
"18 Apr 13","4.8073"
"17 Apr 13","4.7982"
"16 Apr 13","4.7892"
"15 Apr 13","4.7984"
"12 Apr 13","4.813"
"11 Apr 13","4.821"
"10 Apr 13","4.8024"
"09 Apr 13","4.827"
"08 Apr 13","4.8374"
"05 Apr 13","4.9007"
"04 Apr 13","4.9427"
"03 Apr 13","4.9406"
"02 Apr 13","4.9354"
"28 Mar 13","4.9368"
"27 Mar 13","4.9435"
"26 Mar 13","4.9246"
"25 Mar 13","4.9065"
"22 Mar 13","4.8972"
"21 Mar 13","4.9171"
"20 Mar 13","4.8759"
"19 Mar 13","4.8787"
"18 Mar 13","4.8389"
"15 Mar 13","4.8"
"14 Mar 13","4.8184"
"13 Mar 13","4.7705"
"12 Mar 13","4.7309"
"11 Mar 13","4.7428"
"08 Mar 13","4.7475"
"07 Mar 13","4.7702"
"06 Mar 13","4.8028"
"05 Mar 13","4.787"
"04 Mar 13","4.7933"
"01 Mar 13","4.7797"
"28 Feb 13","4.8178"
"27 Feb 13","4.81"
"26 Feb 13","4.8226"
"25 Feb 13","4.7401"
"22 Feb 13","4.8297"
"21 Feb 13","4.7974"
"20 Feb 13","4.7574"
"19 Feb 13","4.8196"
"18 Feb 13","4.8556"
"15 Feb 13","4.8618"
"14 Feb 13","4.8579"
"13 Feb 13","4.8039"
"12 Feb 13","4.8637"
"11 Feb 13","4.8705"
"08 Feb 13","4.9115"
"07 Feb 13","4.8968"
"06 Feb 13","4.8214"
"05 Feb 13","4.8348"
"04 Feb 13","4.8397"
"01 Feb 13","4.7889"
"31 Jan 13","4.9117"
"30 Jan 13","4.8837"
"29 Jan 13","4.9012"
"28 Jan 13","4.9"
"25 Jan 13","4.8966"
"24 Jan 13","4.9464"
"23 Jan 13","4.9791"
"22 Jan 13","4.9832"
"21 Jan 13","4.9524"
"18 Jan 13","4.9678"
"17 Jan 13","4.9282"
"16 Jan 13","4.9598"
"15 Jan 13","4.9606"
"14 Jan 13","4.9475"
"11 Jan 13","4.9746"
"10 Jan 13","4.9872"
"09 Jan 13","5.0131"
"08 Jan 13","5.0628"
"07 Jan 13","5.0657"
"04 Jan 13","5.0659"
"03 Jan 13","5.0414"
"02 Jan 13","5.0066"
"31 Dec 12","5.0191"
"28 Dec 12","4.9823"
"27 Dec 12","4.9607"
"24 Dec 12","4.9825"
"21 Dec 12","5.0123"
"20 Dec 12","4.995"
"19 Dec 12","5.0084"
"18 Dec 12","5.025"
"17 Dec 12","5.0379"
"14 Dec 12","5.028"
"13 Dec 12","5.0481"
"12 Dec 12","5.0615"
"11 Dec 12","5.0661"
"10 Dec 12","5.1089"
"07 Dec 12","5.1184"
"06 Dec 12","5.1123"
"05 Dec 12","5.0815"
"04 Dec 12","5.0859"
"03 Dec 12","5.0847"
"30 Nov 12","5.0678"
"29 Nov 12","5.0538"
"28 Nov 12","5.0835"
"27 Nov 12","5.0782"
"26 Nov 12","5.0622"
"23 Nov 12","5.0804"
"22 Nov 12","5.0818"
"21 Nov 12","5.1194"
"20 Nov 12","5.1281"
"19 Nov 12","5.1372"
"16 Nov 12","5.1779"
"15 Nov 12","5.1489"
"14 Nov 12","5.1974"
"13 Nov 12","5.2217"
"12 Nov 12","5.2019"
"09 Nov 12","5.2029"
"08 Nov 12","5.2331"
"07 Nov 12","5.1941"
"06 Nov 12","5.1484"
"05 Nov 12","5.1485"
"02 Nov 12","5.1266"
"01 Nov 12","5.1389"
"31 Oct 12","5.1464"
"30 Oct 12","5.111"
"29 Oct 12","5.151"
"26 Oct 12","5.1492"
"25 Oct 12","5.1618"
"24 Oct 12","5.1309"
"23 Oct 12","5.074"
"22 Oct 12","5.0348"
"19 Oct 12","5.0431"
"18 Oct 12","5.0514"
"17 Oct 12","5.0597"
"16 Oct 12","5.0542"
"15 Oct 12","5.0804"
"12 Oct 12","5.0805"
"11 Oct 12","5.0687"
"10 Oct 12","5.0857"
"09 Oct 12","5.0622"
"08 Oct 12","5.0324"
"05 Oct 12","5.0503"
"04 Oct 12","5.0802"
"03 Oct 12","5.0996"
"02 Oct 12","5.1206"
"01 Oct 12","5.1243"
"28 Sep 12","5.1731"
"27 Sep 12","5.2117"
"26 Sep 12","5.2219"
"25 Sep 12","5.1781"
"24 Sep 12","5.1983"
"21 Sep 12","5.1716"
"20 Sep 12","5.1904"
"19 Sep 12","5.15"
"18 Sep 12","5.1289"
"17 Sep 12","5.0815"
"14 Sep 12","5.0271"
"13 Sep 12","5.1212"
"12 Sep 12","5.1305"
"11 Sep 12","5.1062"
"10 Sep 12","5.1439"
"07 Sep 12","5.1399"
"06 Sep 12","5.1956"
"05 Sep 12","5.2831"
"04 Sep 12","5.3084"
"03 Sep 12","5.2947"
"31 Aug 12","5.2673"
"30 Aug 12","5.3172"
"29 Aug 12","5.2752"
"28 Aug 12","5.1829"
"24 Aug 12","5.1738"
"23 Aug 12","5.1633"
"22 Aug 12","5.171"
"21 Aug 12","5.1345"
"20 Aug 12","5.1793"
"17 Aug 12","5.1877"
"16 Aug 12","5.1749"
"15 Aug 12","5.223"
"14 Aug 12","5.1982"
"13 Aug 12","5.2109"
"10 Aug 12","5.1997"
"09 Aug 12","5.1603"
"08 Aug 12","5.16"
"07 Aug 12","5.1331"
"06 Aug 12","5.0802"
"03 Aug 12","5.1458"
"02 Aug 12","5.2475"
"01 Aug 12","5.1994"
"31 Jul 12","5.221"
"30 Jul 12","5.2744"
"27 Jul 12","5.2339"
"26 Jul 12","5.2798"
"25 Jul 12","5.3539"
"24 Jul 12","5.4059"
"23 Jul 12","5.3813"
"20 Jul 12","5.352"
"19 Jul 12","5.3243"
"18 Jul 12","5.3034"
"17 Jul 12","5.3225"
"16 Jul 12","5.3456"
"13 Jul 12","5.3281"
"12 Jul 12","5.3283"
"11 Jul 12","5.2948"
"10 Jul 12","5.2943"
"09 Jul 12","5.3371"
"06 Jul 12","5.3446"
"05 Jul 12","5.2853"
"04 Jul 12","5.249"
"03 Jul 12","5.2205"
"02 Jul 12","5.2604"
"29 Jun 12","5.2352"
"28 Jun 12","5.3587"
"27 Jun 12","5.311"
"26 Jun 12","5.3252"
"25 Jun 12","5.3138"
"22 Jun 12","5.3072"
"21 Jun 12","5.2915"
"20 Jun 12","5.244"
"19 Jun 12","5.2573"
"18 Jun 12","5.3329"
"15 Jun 12","5.305"
"14 Jun 12","5.3147"
"13 Jun 12","5.3374"
"12 Jun 12","5.4116"
"11 Jun 12","5.3339"
"08 Jun 12","5.3244"
"07 Jun 12","5.2766"
"06 Jun 12","5.3412"
"01 Jun 12","5.4899"
"31 May 12","5.4819"
"30 May 12","5.513"
"29 May 12","5.4387"
"28 May 12","5.4483"
"25 May 12","5.4579"
"24 May 12","5.4208"
"23 May 12","5.4858"
"22 May 12","5.3628"
"21 May 12","5.3458"
"18 May 12","5.3964"
"17 May 12","5.4173"
"16 May 12","5.4226"
"15 May 12","5.4579"
"14 May 12","5.4089"
"11 May 12","5.28"
"10 May 12","5.2744"
"09 May 12","5.2754"
"08 May 12","5.2179"
"04 May 12","5.1589"
"03 May 12","5.1418"
"02 May 12","5.1296"
"01 May 12","5.0973"
"30 Apr 12","5.121"
"27 Apr 12","5.1108"
"26 Apr 12","5.1149"
"25 Apr 12","5.1111"
"24 Apr 12","5.1387"
"23 Apr 12","5.1673"
"20 Apr 12","5.1134"
"19 Apr 12","5.1112"
"18 Apr 12","5.1048"
"17 Apr 12","5.0572"
"16 Apr 12","5.0802"
"13 Apr 12","5.0832"
"12 Apr 12","5.0468"
"11 Apr 12","5.0733"
"10 Apr 12","5.0772"
"05 Apr 12","5.0397"
"04 Apr 12","5.0286"
"03 Apr 12","4.9468"
"02 Apr 12","4.9898"
"30 Mar 12","4.9833"
"29 Mar 12","4.9829"
"28 Mar 12","4.9673"
"27 Mar 12","4.9711"
"26 Mar 12","4.9308"
"23 Mar 12","4.9674"
"22 Mar 12","4.9945"
"21 Mar 12","4.985"
"20 Mar 12","4.9582"
"19 Mar 12","4.937"
"16 Mar 12","4.9603"
"15 Mar 12","4.946"
"14 Mar 12","4.9968"
"13 Mar 12","4.9378"
"12 Mar 12","4.8894"
"09 Mar 12","4.8895"
"08 Mar 12","4.8913"
"07 Mar 12","5.0024"
"06 Mar 12","5.0033"
"05 Mar 12","4.9581"
"02 Mar 12","4.9418"
"01 Mar 12","4.9073"
"29 Feb 12","4.9106"
"28 Feb 12","4.8857"
"27 Feb 12","4.9305"
"24 Feb 12","4.9076"
"23 Feb 12","4.9282"
"22 Feb 12","4.9606"
"21 Feb 12","4.9826"
"20 Feb 12","4.9932"
"17 Feb 12","5.0268"
"16 Feb 12","5.0993"
"15 Feb 12","5.0378"
"14 Feb 12","4.9889"
"13 Feb 12","5.0138"
"10 Feb 12","5.0319"
"09 Feb 12","4.9936"
"08 Feb 12","4.98"
"07 Feb 12","5.0039"
"06 Feb 12","5.0369"
"03 Feb 12","5.0254"
"02 Feb 12","5.0294"
"01 Feb 12","5.0334"
"31 Jan 12","5.093"
"30 Jan 12","5.0893"
"27 Jan 12","5.0499"
"26 Jan 12","5.0488"
"25 Jan 12","5.1589"
"24 Jan 12","5.1421"
"23 Jan 12","5.1159"
"20 Jan 12","5.1855"
"19 Jan 12","5.1864"
"18 Jan 12","5.2248"
"17 Jan 12","5.2632"
"16 Jan 12","5.3195"
"13 Jan 12","5.3326"
"12 Jan 12","5.2803"
"11 Jan 12","5.4055"
"10 Jan 12","5.4077"
"09 Jan 12","5.4377"
"06 Jan 12","5.4352"
"05 Jan 12","5.4563"
"04 Jan 12","5.4432"
"03 Jan 12","5.3472"
"30 Dec 11","5.3242"
"29 Dec 11","5.2606"
"28 Dec 11","5.2501"
"23 Dec 11","5.317"
"22 Dec 11","5.3248"
"21 Dec 11","5.328"
"20 Dec 11","5.3267"
"19 Dec 11","5.3483"
"16 Dec 11","5.3506"
"15 Dec 11","5.383"
"14 Dec 11","5.4308"
"13 Dec 11","5.4031"
"12 Dec 11","5.3644"
"09 Dec 11","5.275"
"08 Dec 11","5.291"
"07 Dec 11","5.23"
"06 Dec 11","5.2187"
"05 Dec 11","5.1852"
"02 Dec 11","5.2165"
"01 Dec 11","5.2383"
"30 Nov 11","5.251"
"29 Nov 11","5.306"
"28 Nov 11","5.268"
"25 Nov 11","5.2773"
"24 Nov 11","5.2308"
"23 Nov 11","5.2187"
"22 Nov 11","5.1744"
"21 Nov 11","5.1674"
"18 Nov 11","5.1623"
"17 Nov 11","5.177"
"16 Nov 11","5.166"
"15 Nov 11","5.1767"
"14 Nov 11","5.1213"
"11 Nov 11","5.1452"
"10 Nov 11","5.1611"
"09 Nov 11","5.1619"
"08 Nov 11","5.0664"
"07 Nov 11","5.0967"
"04 Nov 11","5.0782"
"03 Nov 11","5.0546"
"02 Nov 11","5.0565"
"01 Nov 11","5.1886"
"31 Oct 11","5.0411"
"28 Oct 11","4.9297"
"27 Oct 11","4.8934"
"26 Oct 11","5.0593"
"25 Oct 11","5.0161"
"24 Oct 11","5.0141"
"21 Oct 11","5.0282"
"20 Oct 11","5.0441"
"19 Oct 11","4.9831"
"18 Oct 11","4.9796"
"17 Oct 11","4.9573"
"14 Oct 11","4.8982"
"13 Oct 11","4.9534"
"12 Oct 11","4.9066"
"11 Oct 11","4.9544"
"10 Oct 11","4.9457"
"07 Oct 11","5.0504"
"06 Oct 11","5.0276"
"05 Oct 11","5.0774"
"04 Oct 11","5.1243"
"03 Oct 11","5.1188"
"30 Sep 11","5.1305"
"29 Sep 11","5.0645"
"28 Sep 11","5.0952"
"27 Sep 11","5.0467"
"26 Sep 11","5.093"
"23 Sep 11","5.0294"
"22 Sep 11","5.1249"
"21 Sep 11","5.0241"
"20 Sep 11","5.0047"
"19 Sep 11","5.0355"
"16 Sep 11","4.9295"
"15 Sep 11","4.9521"
"14 Sep 11","5.0324"
"13 Sep 11","5.0073"
"12 Sep 11","5.0323"
"09 Sep 11","4.9757"
"08 Sep 11","4.8784"
"07 Sep 11","4.7997"
"06 Sep 11","4.8204"
"05 Sep 11","4.8109"
"02 Sep 11","4.7801"
"01 Sep 11","4.7108"
"31 Aug 11","4.6925"
"30 Aug 11","4.6855"
"26 Aug 11","4.7139"
"25 Aug 11","4.7213"
"24 Aug 11","4.7385"
"23 Aug 11","4.7605"
"22 Aug 11","4.7761"
"19 Aug 11","4.7985"
"18 Aug 11","4.8184"
"17 Aug 11","4.7333"
"16 Aug 11","4.7295"
"15 Aug 11","4.7073"
"12 Aug 11","4.76"
"11 Aug 11","4.7269"
"10 Aug 11","4.703"
"09 Aug 11","4.6595"
"08 Aug 11","4.6669"
"05 Aug 11","4.6683"
"04 Aug 11","4.6434"
"03 Aug 11","4.6321"
"02 Aug 11","4.6092"
"01 Aug 11","4.5801"
"29 Jul 11","4.5726"
"28 Jul 11","4.5744"
"27 Jul 11","4.5636"
"26 Jul 11","4.5302"
"25 Jul 11","4.5542"
"22 Jul 11","4.5275"
"21 Jul 11","4.5178"
"20 Jul 11","4.5366"
"19 Jul 11","4.5777"
"18 Jul 11","4.6118"
"15 Jul 11","4.5924"
"14 Jul 11","4.5855"
"13 Jul 11","4.5583"
"12 Jul 11","4.5861"
"11 Jul 11","4.5225"
"08 Jul 11","4.4554"
"07 Jul 11","4.3718"
"06 Jul 11","4.4177"
"05 Jul 11","4.3896"
"04 Jul 11","4.3624"
"01 Jul 11","4.3755"
"30 Jun 11","4.408"
"29 Jun 11","4.4456"
"28 Jun 11","4.4671"
"27 Jun 11","4.4762"
"24 Jun 11","4.4967"
"23 Jun 11","4.5311"
"22 Jun 11","4.4511"
"21 Jun 11","4.4863"
"20 Jun 11","4.5064"
"17 Jun 11","4.4949"
"16 Jun 11","4.5441"
"15 Jun 11","4.4747"
"14 Jun 11","4.4442"
"13 Jun 11","4.4561"
"10 Jun 11","4.4515"
"09 Jun 11","4.4482"
"08 Jun 11","4.4274"
"07 Jun 11","4.4202"
"06 Jun 11","4.4315"
"03 Jun 11","4.4458"
"02 Jun 11","4.487"
"01 Jun 11","4.5016"
"31 May 11","4.5281"
"27 May 11","4.5836"
"26 May 11","4.6206"
"25 May 11","4.5881"
"24 May 11","4.5357"
"23 May 11","4.5466"
"20 May 11","4.4953"
"19 May 11","4.4503"
"18 May 11","4.4437"
"17 May 11","4.4949"
"16 May 11","4.4811"
"13 May 11","4.4724"
"12 May 11","4.4917"
"11 May 11","4.4915"
"10 May 11","4.4707"
"09 May 11","4.5043"
"06 May 11","4.4588"
"05 May 11","4.4452"
"04 May 11","4.3881"
"03 May 11","4.3762"
"28 Apr 11","4.4277"
"27 Apr 11","4.4413"
"26 Apr 11","4.4328"
"21 Apr 11","4.4926"
"20 Apr 11","4.4862"
"19 Apr 11","4.5287"
"18 Apr 11","4.5606"
"15 Apr 11","4.4675"
"14 Apr 11","4.4718"
"13 Apr 11","4.4494"
"12 Apr 11","4.4736"
"11 Apr 11","4.508"
"08 Apr 11","4.4967"
"07 Apr 11","4.5329"
"06 Apr 11","4.5204"
"05 Apr 11","4.589"
"04 Apr 11","4.5626"
"01 Apr 11","4.5653"
"31 Mar 11","4.552"
"30 Mar 11","4.5737"
"29 Mar 11","4.5368"
"28 Mar 11","4.5337"
"25 Mar 11","4.5516"
"24 Mar 11","4.5814"
"23 Mar 11","4.6364"
"22 Mar 11","4.6519"
"21 Mar 11","4.6278"
"18 Mar 11","4.6532"
"17 Mar 11","4.6834"
"16 Mar 11","4.7037"
"15 Mar 11","4.6569"
"14 Mar 11","4.6792"
"11 Mar 11","4.6582"
"10 Mar 11","4.6692"
"09 Mar 11","4.6399"
"08 Mar 11","4.6258"
"07 Mar 11","4.6038"
"04 Mar 11","4.6288"
"03 Mar 11","4.6635"
"02 Mar 11","4.6752"
"01 Mar 11","4.6836"
"28 Feb 11","4.668"
"25 Feb 11","4.6486"
"24 Feb 11","4.6577"
"23 Feb 11","4.692"
"22 Feb 11","4.6659"
"21 Feb 11","4.6772"
"18 Feb 11","4.6539"
"17 Feb 11","4.6581"
"16 Feb 11","4.636"
"15 Feb 11","4.6976"
"14 Feb 11","4.6949"
"11 Feb 11","4.6229"
"10 Feb 11","4.6366"
"09 Feb 11","4.5798"
"08 Feb 11","4.5784"
"07 Feb 11","4.6125"
"04 Feb 11","4.6086"
"03 Feb 11","4.6217"
"02 Feb 11","4.5821"
"01 Feb 11","4.5665"
"31 Jan 11","4.5936"
"28 Jan 11","4.5862"
"27 Jan 11","4.523"
"26 Jan 11","4.4995"
"25 Jan 11","4.4837"
"24 Jan 11","4.5393"
"21 Jan 11","4.5563"
"20 Jan 11","4.6158"
"19 Jan 11","4.5913"
"18 Jan 11","4.6226"
"17 Jan 11","4.6337"
"14 Jan 11","4.5985"
"13 Jan 11","4.6083"
"12 Jan 11","4.6123"
"11 Jan 11","4.6454"
"10 Jan 11","4.6974"
"07 Jan 11","4.6471"
"06 Jan 11","4.5863"
"05 Jan 11","4.5603"
"04 Jan 11","4.6121"
"31 Dec 10","4.6254"
"30 Dec 10","4.5974"
"29 Dec 10","4.6573"
"24 Dec 10","4.6729"
"23 Dec 10","4.6723"
"22 Dec 10","4.6886"
"21 Dec 10","4.7051"
"20 Dec 10","4.7331"
"17 Dec 10","4.6901"
"16 Dec 10","4.7173"
"15 Dec 10","4.663"
"14 Dec 10","4.7076"
"13 Dec 10","4.7378"
"10 Dec 10","4.8176"
"09 Dec 10","4.8171"
"08 Dec 10","4.8372"
"07 Dec 10","4.7706"
"06 Dec 10","4.7521"
"03 Dec 10","4.6832"
"02 Dec 10","4.7288"
"01 Dec 10","4.7923"
"30 Nov 10","4.8243"
"29 Nov 10","4.8573"
"26 Nov 10","4.7607"
"25 Nov 10","4.6899"
"24 Nov 10","4.663"
"23 Nov 10","4.6766"
"22 Nov 10","4.6213"
"19 Nov 10","4.6005"
"18 Nov 10","4.6329"
"17 Nov 10","4.6524"
"16 Nov 10","4.6416"
"15 Nov 10","4.6421"
"12 Nov 10","4.6274"
"11 Nov 10","4.6454"
"10 Nov 10","4.5552"
"09 Nov 10","4.506"
"08 Nov 10","4.5736"
"05 Nov 10","4.523"
"04 Nov 10","4.4717"
"03 Nov 10","4.5117"
"02 Nov 10","4.5127"
"01 Nov 10","4.584"
"29 Oct 10","4.564"
"28 Oct 10","4.5587"
"27 Oct 10","4.5432"
"26 Oct 10","4.5013"
"25 Oct 10","4.4293"
"22 Oct 10","4.4595"
"21 Oct 10","4.4577"
"20 Oct 10","4.4894"
"19 Oct 10","4.5216"
"18 Oct 10","4.4639"
"15 Oct 10","4.4753"
"14 Oct 10","4.4316"
"13 Oct 10","4.4556"
"12 Oct 10","4.5207"
"11 Oct 10","4.526"
"08 Oct 10","4.5504"
"07 Oct 10","4.5365"
"06 Oct 10","4.5238"
"05 Oct 10","4.5483"
"04 Oct 10","4.5847"
"01 Oct 10","4.5342"
"30 Sep 10","4.5877"
"29 Sep 10","4.6214"
"28 Sep 10","4.6376"
"27 Sep 10","4.6465"
"24 Sep 10","4.6414"
"23 Sep 10","4.6774"
"22 Sep 10","4.6112"
"21 Sep 10","4.6678"
"20 Sep 10","4.6905"
"17 Sep 10","4.7486"
"16 Sep 10","4.7162"
"15 Sep 10","4.7231"
"14 Sep 10","4.6898"
"13 Sep 10","4.7156"
"10 Sep 10","4.759"
"09 Sep 10","4.783"
"08 Sep 10","4.7848"
"07 Sep 10","4.7416"
"06 Sep 10","4.708"
"03 Sep 10","4.732"
"02 Sep 10","4.7668"
"01 Sep 10","4.7841"
"31 Aug 10","4.8371"
"27 Aug 10","4.8361"
"26 Aug 10","4.8701"
"25 Aug 10","4.8966"
"24 Aug 10","4.8884"
"23 Aug 10","4.9176"
"20 Aug 10","4.8617"
"19 Aug 10","4.8022"
"18 Aug 10","4.7868"
"17 Aug 10","4.7912"
"16 Aug 10","4.8551"
"13 Aug 10","4.9028"
"12 Aug 10","4.8553"
"11 Aug 10","4.8638"
"10 Aug 10","4.7808"
"09 Aug 10","4.7915"
"06 Aug 10","4.7959"
"05 Aug 10","4.8028"
"04 Aug 10","4.8278"
"03 Aug 10","4.8277"
"02 Aug 10","4.8015"
"30 Jul 10","4.8101"
"29 Jul 10","4.7691"
"28 Jul 10","4.802"
"27 Jul 10","4.8001"
"26 Jul 10","4.8188"
"23 Jul 10","4.8947"
"22 Jul 10","4.8357"
"21 Jul 10","4.8641"
"20 Jul 10","4.8774"
"19 Jul 10","4.8489"
"16 Jul 10","4.8679"
"15 Jul 10","4.8615"
"14 Jul 10","4.8709"
"13 Jul 10","4.8647"
"12 Jul 10","4.8662"
"09 Jul 10","4.8692"
"08 Jul 10","4.882"
"07 Jul 10","4.933"
"06 Jul 10","4.935"
"05 Jul 10","4.9597"
"02 Jul 10","5.0038"
"01 Jul 10","5.0575"
"30 Jun 10","5.0546"
"29 Jun 10","5.1336"
"28 Jun 10","5.0713"
"25 Jun 10","5.0239"
"24 Jun 10","4.9997"
"23 Jun 10","4.9599"
"22 Jun 10","4.8878"
"21 Jun 10","4.835"
"18 Jun 10","4.8439"
"17 Jun 10","4.8813"
"16 Jun 10","4.9155"
"15 Jun 10","4.8967"
"14 Jun 10","4.9157"
"11 Jun 10","4.9457"
"10 Jun 10","4.9665"
"09 Jun 10","4.9847"
"08 Jun 10","4.9859"
"07 Jun 10","5.0548"
"04 Jun 10","5.0601"
"03 Jun 10","4.8985"
"02 Jun 10","4.9008"
"01 Jun 10","4.8977"
"28 May 10","4.7776"
"27 May 10","4.8135"
"26 May 10","4.8334"
"25 May 10","4.8867"
"24 May 10","4.7732"
"21 May 10","4.7331"
"20 May 10","4.8307"
"19 May 10","4.7976"
"18 May 10","4.6833"
"17 May 10","4.6945"
"14 May 10","4.7109"
"13 May 10","4.6145"
"12 May 10","4.6492"
"11 May 10","4.7076"
"10 May 10","4.6858"
"07 May 10","4.8307"
"06 May 10","4.8579"
"05 May 10","4.7943"
"04 May 10","4.6349"
"30 Apr 10","4.5111"
"29 Apr 10","4.5056"
"28 Apr 10","4.5225"
"27 Apr 10","4.5046"
"26 Apr 10","4.5087"
"23 Apr 10","4.4643"
"22 Apr 10","4.492"
"21 Apr 10","4.4507"
"20 Apr 10","4.429"
"19 Apr 10","4.4262"
"16 Apr 10","4.4249"
"15 Apr 10","4.407"
"14 Apr 10","4.3789"
"13 Apr 10","4.3958"
"12 Apr 10","4.3655"
"09 Apr 10","4.4224"
"08 Apr 10","4.3945"
"07 Apr 10","4.3659"
"06 Apr 10","4.3577"
"01 Apr 10","4.3331"
"31 Mar 10","4.3258"
"30 Mar 10","4.3562"
"29 Mar 10","4.3177"
"26 Mar 10","4.3448"
"25 Mar 10","4.3285"
"24 Mar 10","4.3473"
"23 Mar 10","4.3251"
"22 Mar 10","4.3367"
"19 Mar 10","4.3192"
"18 Mar 10","4.3498"
"17 Mar 10","4.3021"
"16 Mar 10","4.2854"
"15 Mar 10","4.2925"
"12 Mar 10","4.2912"
"11 Mar 10","4.2927"
"10 Mar 10","4.2483"
"09 Mar 10","4.2713"
"08 Mar 10","4.2695"
"05 Mar 10","4.2988"
"04 Mar 10","4.3067"
"03 Mar 10","4.2886"
"02 Mar 10","4.309"
"01 Mar 10","4.3634"
"26 Feb 10","4.3946"
"25 Feb 10","4.5078"
"24 Feb 10","4.5266"
"23 Feb 10","4.534"
"22 Feb 10","4.5199"
"19 Feb 10","4.57"
"18 Feb 10","4.5762"
"17 Feb 10","4.5853"
"16 Feb 10","4.5712"
"15 Feb 10","4.6379"
"12 Feb 10","4.6196"
"11 Feb 10","4.6262"
"10 Feb 10","4.6304"
"09 Feb 10","4.6371"
"08 Feb 10","4.6608"
"05 Feb 10","4.6755"
"04 Feb 10","4.6575"
"03 Feb 10","4.5854"
"02 Feb 10","4.558"
"01 Feb 10","4.5657"
"29 Jan 10","4.6455"
"28 Jan 10","4.7185"
"27 Jan 10","4.735"
"26 Jan 10","4.6957"
"25 Jan 10","4.6702"
"22 Jan 10","4.6724"
"21 Jan 10","4.6813"
"20 Jan 10","4.6708"
"19 Jan 10","4.6025"
"18 Jan 10","4.5661"
"15 Jan 10","4.5709"
"14 Jan 10","4.5628"
"13 Jan 10","4.5531"
"12 Jan 10","4.5289"
"11 Jan 10","4.5172"
