Transaction ID,Order ID,Product ID,Customer ID,Postal Code,Sales,Quantity,Profit,Discount
5510,US-2017-152569,OFF-PA-10001736,JD-16015,60653,56.704,2,19.137599999999992,0.2
5511,US-2017-152569,TEC-PH-10002185,JD-16015,60653,11.120000000000001,2,3.4749999999999996,0.2
5512,US-2014-137680,OFF-PA-10000174,JH-15430,97504,32.896,4,11.102399999999996,0.2
5513,US-2014-137680,OFF-PA-10000069,JH-15430,97504,22.776000000000003,3,7.6869,0.2
5514,CA-2015-103177,TEC-PH-10001795,EN-13780,10009,239.96999999999997,3,2.3996999999999815,0
5515,CA-2015-103177,OFF-AP-10004540,EN-13780,10009,160.32,2,44.8896,0
5516,CA-2015-103177,TEC-PH-10001527,EN-13780,10009,128.85000000000002,3,3.8654999999999973,0
5517,US-2016-138408,TEC-AC-10003870,KC-16255,35810,1319.96,4,527.984,0
5518,CA-2017-117667,FUR-CH-10004540,MS-17980,19134,239.95999999999998,10,-10.283999999999992,0.3
5519,CA-2017-117667,FUR-FU-10004093,MS-17980,19134,54.768,2,6.8459999999999965,0.2
5520,CA-2017-117667,OFF-AR-10000716,MS-17980,19134,13.392000000000001,3,3.1806000000000005,0.2
5521,CA-2017-117667,OFF-PA-10002709,MS-17980,19134,23.92,5,8.671,0.2
5522,CA-2017-117667,TEC-AC-10000580,MS-17980,19134,255.968,4,-28.796399999999984,0.2
5523,CA-2016-110982,OFF-BI-10000829,CK-12205,95051,21.552000000000003,6,7.004399999999998,0.2
5524,CA-2016-110982,OFF-AP-10004859,CK-12205,95051,58.24,4,15.724800000000002,0
5525,CA-2016-147123,OFF-PA-10000575,SJ-20125,90805,80.28,12,36.928799999999995,0
5526,CA-2017-154501,OFF-AR-10002804,EA-14035,90008,9.78,2,4.0098,0
5527,CA-2017-166933,OFF-FA-10002676,MG-17890,93101,1.81,1,0.6516,0
5528,CA-2015-142055,OFF-PA-10003465,AB-10255,10009,37.94,2,18.211199999999998,0
5529,CA-2015-137106,TEC-PH-10000011,SC-20260,32216,79.96,5,27.985999999999994,0.2
5530,CA-2017-136609,OFF-PA-10004381,TB-21355,75104,115.296,3,40.353599999999986,0.2
5531,CA-2017-160885,TEC-PH-10001795,JK-16090,68104,2479.96,4,743.9879999999998,0
5532,US-2016-167472,TEC-AC-10001109,CK-12595,72209,179.94,6,75.57480000000001,0
5533,US-2016-167472,TEC-AC-10003038,CK-12595,72209,26.849999999999998,3,5.101499999999997,0
5534,US-2016-167472,TEC-AC-10003174,CK-12595,72209,323.37,3,129.348,0
5535,US-2016-167472,OFF-PA-10000157,CK-12595,72209,59.94,3,28.171799999999998,0
5536,US-2016-167472,OFF-BI-10001721,CK-12595,72209,64.14,3,30.7872,0
5537,US-2016-167472,OFF-BI-10000591,CK-12595,72209,11.67,3,5.6015999999999995,0
5538,US-2016-167472,OFF-PA-10001534,CK-12595,72209,12.96,2,6.2208000000000006,0
5539,CA-2015-120551,OFF-BI-10002071,SS-20590,68701,17.43,3,8.0178,0
5540,US-2017-150595,FUR-CH-10000513,LE-16810,60653,181.986,2,-54.5958,0.3
5541,US-2017-150595,OFF-BI-10003274,LE-16810,60653,1.5919999999999996,2,-2.6268000000000002,0.8
5542,US-2017-150595,OFF-SU-10000381,LE-16810,60653,22.344,3,2.5136999999999983,0.2
5543,CA-2016-134936,FUR-TA-10001086,ES-14080,85705,455.97,6,-218.86559999999997,0.5
5544,CA-2016-134936,OFF-BI-10000174,ES-14080,85705,10.440000000000001,6,-7.655999999999999,0.7
5545,CA-2016-134936,OFF-BI-10002103,ES-14080,85705,5.214,2,-4.171199999999999,0.7
5546,CA-2017-102967,OFF-ST-10001590,MG-17890,3301,67.4,5,17.523999999999997,0
5547,CA-2017-151008,FUR-FU-10002396,JM-16195,84020,25.16,2,10.567200000000001,0
5548,CA-2017-151008,TEC-PH-10002807,JM-16195,84020,126.56,4,47.459999999999994,0.2
5549,CA-2014-159800,OFF-AP-10004859,SG-20470,94109,43.68,3,11.793600000000001,0
5550,CA-2014-159800,TEC-AC-10003447,SG-20470,94109,139.92999999999998,7,34.98249999999999,0
5551,US-2014-159618,OFF-AR-10003183,DB-12970,77036,2.672,1,0.33399999999999974,0.2
5552,US-2014-159618,OFF-SU-10000432,DB-12970,77036,16.656000000000002,6,-3.123000000000002,0.2
5553,US-2014-159618,TEC-AC-10003832,DB-12970,77036,79.51200000000001,3,20.8719,0.2
5554,US-2014-159618,OFF-PA-10004100,DB-12970,77036,36.28800000000001,7,12.700800000000001,0.2
5555,US-2014-159618,FUR-BO-10004467,DB-12970,77036,67.99319999999999,1,-12.998700000000007,0.32
5556,CA-2017-116113,FUR-FU-10002963,JW-15220,36116,10.16,2,3.4543999999999997,0
5557,CA-2015-125066,FUR-FU-10003829,KD-16495,39212,6.16,2,1.9711999999999996,0
5558,CA-2015-125066,OFF-AR-10003582,KD-16495,39212,56.3,2,15.764000000000003,0
5559,US-2015-114741,OFF-PA-10000048,IL-15100,89031,6.48,1,3.1104000000000003,0
5560,US-2015-114741,OFF-ST-10000078,IL-15100,89031,1325.8500000000001,5,238.6529999999999,0
5561,US-2015-114741,OFF-LA-10004853,IL-15100,89031,14.940000000000001,3,6.8724,0
5562,CA-2017-133263,OFF-BI-10001153,JE-15610,30318,34.54,1,17.27,0
5563,CA-2017-133263,TEC-CO-10001449,JE-15610,30318,2999.95,5,1439.976,0
5564,CA-2017-133263,OFF-BI-10000474,JE-15610,30318,64.12,4,30.7776,0
5565,CA-2017-157966,OFF-AR-10000799,SU-20665,60610,19.456000000000003,4,2.188799999999997,0.2
5566,CA-2017-157966,TEC-MA-10002109,SU-20665,60610,209.986,2,8.99939999999998,0.3
5567,CA-2017-157966,OFF-AR-10003338,SU-20665,60610,29.760000000000005,5,1.8599999999999994,0.2
5568,CA-2017-157966,FUR-CH-10003606,SU-20665,60610,89.768,1,-2.564799999999998,0.3
5569,CA-2017-157966,TEC-CO-10001449,SU-20665,60610,959.984,2,335.99440000000004,0.2
5570,CA-2017-157966,OFF-PA-10001934,SU-20665,60610,15.552000000000003,3,5.6376,0.2
5571,CA-2017-157966,TEC-PH-10001527,SU-20665,60610,34.36000000000001,1,-7.3015000000000025,0.2
5572,CA-2014-151162,OFF-PA-10001033,EA-14035,43229,98.376,3,35.661300000000004,0.2
5573,CA-2014-151162,OFF-BI-10003719,EA-14035,43229,29.940000000000005,4,-23.952000000000005,0.7
5574,CA-2014-151162,OFF-PA-10003036,EA-14035,43229,17.472,3,5.678399999999998,0.2
5575,CA-2014-151162,TEC-PH-10001870,EA-14035,43229,36.738,1,-9.184500000000003,0.4
5576,CA-2014-151162,TEC-PH-10001809,EA-14035,43229,179.93999999999997,2,-44.985,0.4
5577,CA-2016-136686,FUR-FU-10004864,RF-19840,91104,383.64,6,122.7648,0
5578,CA-2016-136686,OFF-AP-10002350,RF-19840,91104,56.519999999999996,3,15.8256,0
5579,CA-2017-137498,OFF-AR-10003829,LC-17050,90004,6.56,2,1.9023999999999992,0
5580,CA-2017-137498,FUR-CH-10003833,LC-17050,90004,243.92,5,-15.245000000000005,0.2
5581,CA-2017-137498,OFF-PA-10000143,LC-17050,90004,47.52,9,22.809600000000003,0
5582,CA-2017-163818,FUR-FU-10000076,PS-18970,20735,19.98,1,8.591400000000002,0
5583,CA-2016-161158,OFF-AR-10000462,PS-18970,10024,8,5,3.440000000000001,0
5584,CA-2014-116673,FUR-FU-10003829,JO-15280,92037,6.16,2,1.9711999999999996,0
5585,CA-2017-105333,OFF-ST-10002182,VP-21730,10011,83.56,4,1.671199999999999,0
5586,CA-2017-105333,TEC-PH-10001468,VP-21730,10011,546.0600000000001,3,163.81799999999998,0
5587,CA-2017-105333,OFF-ST-10001809,VP-21730,10011,269.49,3,5.389799999999994,0
5588,CA-2015-149993,OFF-FA-10001561,GA-14725,93534,10.9,5,3.5970000000000004,0
5589,CA-2014-168158,OFF-BI-10001759,EM-14140,59405,6.096,2,2.2098,0.2
5590,CA-2016-115224,OFF-ST-10000615,DB-13615,94110,34.05,3,9.534000000000002,0
5591,CA-2016-115224,OFF-ST-10003816,DB-13615,94110,352.38,2,81.04739999999998,0
5592,CA-2014-164742,FUR-CH-10002880,ML-17395,8701,245.98,2,27.057799999999986,0
5593,CA-2014-164742,OFF-BI-10004738,ML-17395,8701,18.94,1,9.47,0
5594,US-2017-108014,OFF-BI-10003984,JH-15430,44105,59.91300000000001,7,-45.93329999999999,0.7
5595,CA-2017-160325,TEC-PH-10000984,BP-11095,1841,391.98,2,109.75440000000003,0
5596,CA-2017-160325,TEC-PH-10001944,BP-11095,1841,437.84999999999997,3,131.35499999999996,0
5597,CA-2015-159779,OFF-BI-10002735,SB-20185,3301,68.62,2,32.251400000000004,0
5598,CA-2017-151176,OFF-SU-10001165,SV-20785,21215,25.02,3,6.5052,0
5599,CA-2017-151176,OFF-AR-10000614,SV-20785,21215,10.709999999999999,3,2.7845999999999997,0
5600,CA-2014-108903,OFF-AR-10004010,DO-13435,43229,55.98400000000001,2,4.1987999999999985,0.2
5601,CA-2014-108903,OFF-EN-10004030,DO-13435,43229,14.480000000000002,5,4.886999999999999,0.2
5602,CA-2014-108903,TEC-AC-10003023,DO-13435,43229,142.488,3,-3.5622000000000043,0.2
5603,CA-2016-117919,OFF-ST-10003572,TB-21355,77041,14.16,1,1.0620000000000003,0.2
5604,CA-2016-117919,OFF-PA-10004353,TB-21355,77041,79.92000000000002,5,27.972,0.2
5605,CA-2015-142475,OFF-BI-10003718,BS-11380,10011,590.352,6,206.62319999999997,0.2
5606,CA-2016-134516,FUR-FU-10001546,FM-14215,27405,17.088,2,1.0679999999999996,0.2
5607,CA-2016-134516,FUR-CH-10002880,FM-14215,27405,98.392,1,-11.069100000000006,0.2
5608,CA-2017-105193,OFF-AR-10001547,JL-15835,10024,11.05,5,2.9835000000000003,0
5609,CA-2015-168634,OFF-AP-10001626,AF-10870,94109,7.78,2,2.0228,0
5610,CA-2017-117198,TEC-AC-10003033,BG-11035,71203,659.9,2,217.76699999999994,0
5611,CA-2015-145828,TEC-AC-10002323,MB-17305,45231,53.040000000000006,3,-4.640999999999998,0.2
5612,CA-2017-121027,TEC-AC-10002049,HW-14935,98105,843.9,2,371.31600000000003,0
5613,CA-2017-121027,TEC-AC-10002253,HW-14935,98105,1496.16,9,224.42400000000006,0
5614,CA-2016-147431,OFF-ST-10003994,AB-10105,10011,117.96,2,5.897999999999996,0
5615,CA-2016-158001,OFF-AR-10002399,JP-15460,10035,21.299999999999997,5,8.733,0
5616,CA-2016-158001,OFF-AP-10002118,JP-15460,10035,1040.8,5,281.0160000000001,0
5617,CA-2016-158001,OFF-AR-10001954,JP-15460,10035,29.339999999999996,6,7.9218,0
5618,CA-2017-125745,FUR-FU-10001591,DV-13045,38109,19.52,2,5.368000000000001,0.2
5619,CA-2015-101154,OFF-ST-10004186,CM-12190,92105,443.92,4,8.8784,0
5620,US-2016-124163,TEC-AC-10001908,SC-20695,54601,499.95,5,174.9825,0
5621,US-2016-124163,OFF-AR-10000817,SC-20695,54601,3.04,1,1.0335999999999999,0
5622,US-2016-124163,FUR-CH-10004218,SC-20695,54601,201.96,2,50.49000000000001,0
5623,US-2016-124163,FUR-FU-10000755,SC-20695,54601,68.64,11,17.160000000000004,0
5624,CA-2016-121748,TEC-AC-10003063,VW-21775,90032,100,4,21,0
5625,CA-2016-121748,TEC-AC-10002637,VW-21775,90032,359.98,2,21.598799999999983,0
5626,CA-2014-126683,FUR-FU-10001706,PP-18955,98115,6.16,2,2.9568,0
5627,CA-2014-126683,FUR-TA-10002958,PP-18955,98115,2348.82,9,399.29939999999976,0
5628,CA-2017-148810,OFF-LA-10004689,DR-12880,33180,13.872000000000002,6,4.681800000000001,0.2
5629,CA-2017-148810,FUR-CH-10001545,DR-12880,33180,273.552,3,-13.677599999999998,0.2
5630,US-2016-146066,FUR-TA-10002530,RB-19465,19143,815.2919999999999,9,-339.7050000000001,0.4
5631,CA-2014-127614,TEC-AC-10001432,NF-18385,23320,234.45000000000002,3,103.15800000000003,0
5632,CA-2014-127614,FUR-TA-10003715,NF-18385,23320,1256.22,6,75.37319999999994,0
5633,CA-2014-127614,OFF-BI-10003291,NF-18385,23320,17.46,2,8.206199999999999,0
5634,CA-2016-101742,OFF-BI-10004187,CR-12580,10009,10.528,7,3.6847999999999987,0.2
5635,CA-2015-134943,OFF-BI-10000666,SU-20665,48104,152.79999999999998,5,76.39999999999999,0
5636,CA-2017-123022,OFF-BI-10002225,SC-20050,91941,82.56,5,28.896,0.2
5637,CA-2017-123022,TEC-AC-10000474,SC-20050,91941,284.96999999999997,3,85.49099999999996,0
5638,CA-2017-113208,FUR-FU-10004245,ML-18040,48126,60.84,3,23.1192,0
5639,CA-2014-154893,FUR-CH-10004287,GM-14440,92024,1325.76,6,149.1479999999999,0.2
5640,CA-2014-154893,FUR-CH-10000595,GM-14440,92024,572.1600000000001,3,35.75999999999996,0.2
5641,CA-2014-147900,OFF-PA-10003063,JK-15640,44107,28.8,9,10.080000000000002,0.2
5642,CA-2017-106355,OFF-AR-10000246,AT-10435,6450,11.12,4,2.8911999999999995,0
5643,CA-2016-127985,FUR-FU-10003274,DB-12910,31907,7.04,4,3.0976000000000004,0
5644,CA-2015-166604,OFF-EN-10004147,AH-10690,30076,17.94,3,8.790600000000001,0
5645,CA-2017-120719,OFF-BI-10002103,SJ-20125,98105,34.76,5,11.296999999999999,0.2
5646,CA-2017-127117,FUR-FU-10004018,HM-14860,7960,74.45,5,20.1015,0
5647,CA-2015-104241,FUR-FU-10001473,AG-10495,22304,192.22,14,69.1992,0
5648,CA-2017-168179,OFF-PA-10001800,JB-16000,84106,19.44,3,9.3312,0
5649,CA-2017-142342,OFF-PA-10004609,AJ-10795,92307,32.400000000000006,5,15.552000000000001,0
5650,CA-2017-142342,OFF-EN-10002592,AJ-10795,92307,57.9,5,28.95,0
5651,CA-2017-142342,OFF-ST-10002957,AJ-10795,92307,10.56,2,0,0
5652,CA-2017-142342,FUR-BO-10002613,AJ-10795,92307,1194.165,5,210.73499999999993,0.15
5653,CA-2017-109099,OFF-PA-10001033,MM-18280,10009,40.99,1,20.0851,0
5654,US-2014-134187,OFF-AR-10000940,TH-21235,90805,2.94,1,0.7938000000000001,0
5655,CA-2016-145261,OFF-BI-10001670,AH-10120,97301,45.24000000000001,4,-30.159999999999997,0.7
5656,CA-2016-145261,OFF-AR-10004078,AH-10120,97301,18.688,4,2.3359999999999994,0.2
5657,CA-2016-145261,OFF-PA-10003036,AH-10120,97301,11.648000000000001,2,3.785599999999999,0.2
5658,CA-2016-145261,TEC-AC-10000991,AH-10120,97301,112.77600000000001,3,-8.458199999999998,0.2
5659,CA-2016-145261,FUR-TA-10002530,AH-10120,97301,377.45,5,-264.21500000000003,0.5
5660,CA-2016-145261,OFF-LA-10000407,AH-10120,97301,15.936000000000002,4,5.1792,0.2
5661,CA-2016-145261,TEC-PH-10004833,AH-10120,97301,28.68,3,-7.17,0.2
5662,CA-2016-108875,FUR-FU-10002671,CL-12700,80013,21.44,2,7.503999999999999,0.2
5663,CA-2016-108875,OFF-ST-10001370,CL-12700,80013,511.05600000000004,9,-95.82300000000008,0.2
5664,CA-2016-141957,OFF-AR-10000914,JG-15310,43055,18.656000000000002,2,1.3992000000000013,0.2
5665,CA-2016-141957,OFF-BI-10001116,JG-15310,43055,11.088000000000003,7,-8.1312,0.7
5666,CA-2016-141957,OFF-ST-10002276,JG-15310,43055,66.688,1,4.168000000000003,0.2
5667,CA-2016-141957,OFF-ST-10004340,JG-15310,43055,99.488,2,8.705200000000005,0.2
5668,CA-2016-142405,OFF-LA-10004093,SE-20110,98103,14.62,2,6.8713999999999995,0
5669,CA-2016-142405,OFF-BI-10004728,SE-20110,98103,53.984,14,17.544800000000002,0.2
5670,CA-2016-142405,TEC-AC-10003095,SE-20110,98103,389.97,3,132.58980000000003,0
5671,CA-2015-141012,FUR-FU-10003192,TG-21640,83201,355.36,4,92.39359999999999,0
5672,CA-2015-141012,TEC-PH-10004522,TG-21640,83201,140.376,3,8.773500000000006,0.2
5673,CA-2017-127922,OFF-EN-10003068,SH-19975,75081,15.840000000000002,2,5.543999999999999,0.2
5674,CA-2017-127922,OFF-PA-10001204,SH-19975,75081,8.448,2,2.6399999999999997,0.2
5675,CA-2016-146318,OFF-PA-10003953,MC-17275,98105,12.96,2,6.2208000000000006,0
5676,CA-2014-135993,TEC-PH-10001552,PJ-18835,98115,57.40800000000001,6,5.740800000000002,0.2
5677,CA-2014-135993,TEC-AC-10004877,PJ-18835,98115,27.6,4,2.2079999999999984,0
5678,CA-2014-126802,FUR-FU-10000193,ZC-21910,60610,38.976,3,-50.66879999999999,0.6
5679,CA-2016-143924,OFF-FA-10000735,SC-20680,49423,20.439999999999998,7,9.197999999999999,0
5680,CA-2016-143924,OFF-PA-10002120,SC-20680,49423,109.92,2,53.8608,0
5681,CA-2016-141551,OFF-BI-10001249,BP-11230,74012,6.38,1,2.9347999999999996,0
5682,CA-2016-141551,OFF-PA-10001569,BP-11230,74012,6.48,1,3.1104000000000003,0
5683,CA-2014-164315,OFF-PA-10004248,RD-19585,30605,15.84,3,7.128,0
5684,CA-2014-164315,TEC-PH-10001128,RD-19585,30605,1049.93,7,293.98040000000003,0
5685,CA-2014-164315,OFF-AP-10003842,RD-19585,30605,154.9,5,40.274,0
5686,CA-2015-131072,OFF-BI-10002794,KL-16645,98105,98.352,3,35.65259999999999,0.2
5687,CA-2014-131541,OFF-FA-10000621,CK-12205,32712,14.320000000000002,5,5.191000000000001,0.2
5688,CA-2014-131541,FUR-FU-10003623,CK-12205,32712,129.888,6,12.98879999999999,0.2
5689,CA-2014-131541,OFF-EN-10000781,CK-12205,32712,48.944,7,16.5186,0.2
5690,CA-2015-119550,FUR-CH-10002044,RB-19705,77070,275.058,3,-90.3762,0.3
5691,US-2015-138093,OFF-AR-10000817,KM-16225,21215,27.36,9,9.302399999999999,0
5692,US-2015-138093,OFF-PA-10001509,KM-16225,21215,44.75,5,20.584999999999994,0
5693,US-2015-138093,TEC-PH-10004667,KM-16225,21215,134.99,1,36.4473,0
5694,US-2015-138093,OFF-PA-10000143,KM-16225,21215,26.400000000000002,5,12.672,0
5695,US-2015-138093,FUR-CH-10000785,KM-16225,21215,542.9399999999999,3,141.1644,0
5696,CA-2016-126165,FUR-TA-10001676,AH-10465,94109,71.08800000000001,2,-1.777200000000004,0.2
5697,CA-2017-126123,OFF-BI-10000309,AG-10765,60623,27.395999999999997,9,-42.46380000000002,0.8
5698,CA-2017-126123,OFF-BI-10004224,AG-10765,60623,13.455999999999998,1,-23.54800000000001,0.8
5699,CA-2016-143441,OFF-LA-10002312,EB-14170,78041,11.840000000000002,1,4.4399999999999995,0.2
5700,CA-2017-148320,OFF-PA-10003022,PG-18895,94109,35.88,6,17.581200000000003,0
5701,CA-2016-125661,OFF-EN-10001532,CA-12055,44105,40.752,3,15.281999999999998,0.2
5702,CA-2016-125661,TEC-AC-10004855,CA-12055,44105,139.96000000000004,5,-22.743500000000004,0.2
5703,US-2014-123519,OFF-AR-10003829,SS-20875,43302,2.624,1,0.2951999999999996,0.2
5704,US-2014-123519,FUR-TA-10002645,SS-20875,43302,136.53,1,-52.33650000000003,0.4
5705,US-2014-123519,TEC-AC-10003033,SS-20875,43302,263.96,1,42.893499999999975,0.2
5706,CA-2014-155593,OFF-SU-10002522,RP-19390,6824,11.64,3,3.3755999999999986,0
5707,CA-2017-136000,OFF-BI-10004828,SC-20440,10009,40.176,3,14.563799999999997,0.2
5708,US-2015-160857,FUR-FU-10001095,NW-18400,10024,79.44,3,30.1872,0
5709,US-2015-160857,OFF-SU-10000157,NW-18400,10024,357.93,3,7.158600000000007,0
5710,US-2015-160857,FUR-CH-10002647,NW-18400,10024,127.76400000000001,2,21.294000000000008,0.1
5711,US-2015-160857,TEC-CO-10004115,NW-18400,10024,2799.944,7,1014.9797,0.2
5712,US-2015-160857,OFF-PA-10003363,NW-18400,10024,19.44,3,9.3312,0
5713,CA-2017-115805,TEC-PH-10003092,KW-16435,60653,36.792,1,4.139099999999999,0.2
5714,US-2014-143707,TEC-PH-10003655,HR-14770,10035,5.9399999999999995,3,1.6038,0
5715,CA-2017-116939,OFF-ST-10001476,AG-10900,23223,177.54999999999998,5,47.938500000000005,0
5716,CA-2015-124107,TEC-AC-10002049,BM-11650,48104,619.9499999999999,5,111.59099999999995,0
5717,CA-2015-124107,TEC-PH-10003875,BM-11650,48104,29.160000000000004,3,8.456399999999999,0
5718,CA-2015-124107,OFF-EN-10003286,BM-11650,48104,57.959999999999994,7,27.241199999999996,0
5719,CA-2015-124107,OFF-AP-10003971,BM-11650,48104,29.403,3,5.227200000000001,0.1
5720,CA-2017-126550,OFF-ST-10001031,RD-19720,47905,81.4,5,21.164000000000005,0
5721,CA-2015-138674,OFF-FA-10000304,KB-16585,97477,8.72,5,2.289000000000001,0.2
5722,CA-2015-138674,TEC-AC-10000358,KB-16585,97477,91.17600000000002,3,4.558799999999994,0.2
5723,CA-2015-138674,TEC-AC-10002800,KB-16585,97477,159.96800000000002,4,29.993999999999986,0.2
5724,CA-2016-165820,OFF-PA-10004735,DW-13585,94109,12.96,2,6.2208000000000006,0
5725,CA-2014-103191,OFF-ST-10002574,VG-21805,60653,331.536,3,-82.884,0.2
5726,CA-2015-103933,TEC-AC-10004171,DR-12880,10011,899.91,9,395.96040000000005,0
5727,CA-2015-110548,TEC-PH-10002922,AH-10690,77095,946.344,7,118.29299999999989,0.2
5728,CA-2017-117324,TEC-AC-10003023,JP-15520,53711,178.10999999999999,3,32.059799999999996,0
5729,CA-2017-117324,OFF-AP-10003590,JP-15520,53711,1089.75,3,305.1300000000001,0
5730,CA-2017-117324,OFF-LA-10003510,JP-15520,53711,61.06,2,28.087600000000002,0
5731,CA-2017-117324,FUR-BO-10003159,JP-15520,53711,459.92,4,41.392799999999966,0
5732,CA-2017-117324,OFF-PA-10002713,JP-15520,53711,27.52,4,12.659199999999998,0
5733,CA-2017-143574,FUR-BO-10002598,DR-12880,6460,638.82,9,185.25779999999997,0
5734,CA-2017-143574,OFF-SU-10002537,DR-12880,6460,30.69,3,7.979400000000002,0
5735,CA-2017-143574,FUR-FU-10003976,DR-12880,6460,25.16,2,8.554399999999998,0
5736,CA-2014-111773,OFF-BI-10000174,JK-15625,10024,13.919999999999998,3,4.872000000000001,0.2
5737,CA-2014-148614,OFF-PA-10002893,MV-17485,90049,19.36,2,9.2928,0
5738,CA-2014-148614,FUR-FU-10003194,MV-17485,90049,19.3,2,5.789999999999999,0
5739,CA-2017-156139,OFF-BI-10004233,BP-11155,94109,38.376000000000005,3,13.4316,0.2
5740,US-2017-147886,OFF-PA-10000232,DH-13075,94533,12.96,2,6.3504000000000005,0
5741,US-2017-147886,FUR-FU-10001095,DH-13075,94533,26.48,1,10.0624,0
5742,US-2017-147886,TEC-MA-10004679,DH-13075,94533,532.72,2,53.27199999999999,0.2
5743,US-2017-147886,OFF-PA-10003651,DH-13075,94533,26.72,4,12.8256,0
5744,US-2017-147886,OFF-PA-10000743,DH-13075,94533,20.04,3,9.6192,0
5745,US-2017-147886,OFF-ST-10002743,DH-13075,94533,795.48,7,7.954799999999963,0
5746,US-2017-147886,FUR-FU-10003829,DH-13075,94533,21.560000000000002,7,6.899199999999999,0
5747,CA-2016-113733,TEC-PH-10002496,LH-16900,27834,249.58400000000003,2,31.197999999999986,0.2
5748,CA-2016-113733,TEC-AC-10002473,LH-16900,27834,68.112,3,17.879399999999997,0.2
5749,CA-2016-113733,TEC-AC-10004877,LH-16900,27834,16.560000000000002,3,-2.4840000000000018,0.2
5750,CA-2017-104913,TEC-PH-10000923,DK-13090,11561,74.95,5,36.725500000000004,0
5751,CA-2014-145800,FUR-TA-10001539,SS-20410,60089,355.455,3,-184.83660000000003,0.5
5752,CA-2016-125850,OFF-LA-10003498,FP-14320,92037,44.400000000000006,3,22.200000000000003,0
5753,CA-2016-125850,OFF-LA-10004484,FP-14320,92037,20.65,5,9.498999999999999,0
5754,CA-2016-118514,FUR-CH-10000015,LC-17050,40475,866.4,4,225.264,0
5755,CA-2015-150749,OFF-AR-10003732,AS-10240,22153,5.56,2,1.4455999999999998,0
5756,CA-2014-163748,OFF-AP-10004052,HG-15025,76106,3.1599999999999993,4,-8.532,0.8
5757,CA-2014-163748,TEC-CO-10002095,HG-15025,76106,1999.96,5,624.9875,0.2
5758,CA-2015-119634,FUR-FU-10004270,BW-11065,27604,46.152,3,12.114900000000002,0.2
5759,CA-2015-149300,TEC-MA-10000423,BH-11710,33012,32.985,3,-1.9791000000000025,0.5
5760,US-2016-111528,OFF-ST-10001526,JP-16135,90032,481.32,4,125.14319999999998,0
5761,US-2016-111528,OFF-BI-10002194,JP-16135,90032,6.384,1,2.1546000000000003,0.2
5762,CA-2017-158169,OFF-AP-10000828,JM-16195,92630,542.9399999999999,3,152.02319999999997,0
5763,CA-2017-158169,FUR-FU-10001473,JM-16195,92630,54.92,4,19.7712,0
5764,CA-2015-162047,FUR-CH-10004983,FH-14365,11561,1448.8200000000002,10,209.27399999999992,0.1
5765,CA-2015-117772,OFF-ST-10003994,MC-17575,98103,353.88,6,17.69399999999999,0
5766,US-2014-126340,TEC-PH-10004447,EB-13870,96003,333.576,3,25.018199999999993,0.2
5767,CA-2016-149685,OFF-LA-10004545,PM-19135,78207,60.144000000000005,6,20.298599999999993,0.2
5768,CA-2017-126396,TEC-AC-10003116,AR-10345,77070,85.2,6,20.234999999999996,0.2
5769,CA-2015-154900,OFF-LA-10001641,SS-20875,1453,3.15,1,1.512,0
5770,CA-2015-154900,OFF-PA-10002377,SS-20875,1453,22.72,4,10.223999999999998,0
5771,CA-2015-103835,FUR-FU-10000010,SC-20440,90032,14.91,3,4.6221,0
5772,CA-2015-103835,OFF-AP-10002651,SC-20440,90032,1158.12,4,335.85479999999984,0
5773,CA-2015-158939,TEC-CO-10002313,EA-14035,65807,599.99,1,233.9961,0
5774,CA-2016-117408,OFF-ST-10001580,TP-21130,76706,23.968000000000004,2,2.396799999999999,0.2
5775,CA-2016-142398,FUR-CH-10001545,BP-11290,90036,638.2880000000001,7,-31.914400000000015,0.2
5776,CA-2016-142398,OFF-BI-10004826,BP-11290,90036,13.208000000000002,1,4.622800000000001,0.2
5777,CA-2016-105277,OFF-BI-10000301,LM-17065,13021,15.528,3,5.823,0.2
5778,CA-2016-112060,OFF-PA-10000994,KT-16465,94109,104.85,1,50.327999999999996,0
5779,CA-2014-105270,OFF-AR-10003156,AP-10915,90008,30.48,3,7.924800000000001,0
5780,CA-2014-105270,FUR-CH-10000988,AP-10915,90008,112.64800000000001,1,11.264799999999997,0.2
5781,US-2015-159513,TEC-MA-10003329,JD-15790,90049,71.976,3,24.2919,0.2
5782,CA-2015-155586,OFF-AR-10001547,XP-21865,95928,2.21,1,0.5967,0
5783,CA-2015-155586,OFF-EN-10003072,XP-21865,95928,15.52,4,7.4496,0
5784,CA-2015-155586,OFF-PA-10000726,XP-21865,95928,36.44,4,16.397999999999996,0
5785,CA-2017-141117,FUR-BO-10001972,JK-16090,97477,217.764,6,-384.7164,0.7
5786,CA-2017-141117,OFF-SU-10004664,JK-16090,97477,39.072,6,4.395599999999998,0.2
5787,CA-2017-141117,OFF-BI-10003676,JK-16090,97477,22.638,7,-16.6012,0.7
5788,CA-2017-141117,OFF-AR-10003727,JK-16090,97477,95.14399999999999,7,10.703699999999987,0.2
5789,CA-2017-115070,FUR-FU-10003829,MG-18205,32216,12.320000000000002,5,1.8479999999999985,0.2
5790,CA-2017-115070,OFF-BI-10003712,MG-18205,32216,4.4190000000000005,3,-3.0933,0.7
5791,CA-2017-140186,OFF-FA-10002280,PG-18820,93309,35,7,16.8,0
