Date,BookId,P&L,VaRLower
07/01/2021,2,1.00162095,-22.7201938
07/01/2021,3,-4.510302741,-19.13279071
07/01/2021,4,-10.42018345,-19.18856085
07/01/2021,5,-1.664184685,-15.91054744
07/01/2021,6,18.10718266,-50.73569902
07/01/2021,7,-49.07472369,-45.28216698
07/01/2021,8,-35.62469001,-47.52381783
07/01/2021,9,14.59381746,-41.78896163
07/01/2021,10,-31.77582523,-39.84448314
07/01/2021,11,-23.87377621,-39.47053409
07/01/2021,12,-31.6143,-72.10054836
07/01/2021,13,29.95673177,-63.46742007
07/01/2021,14,14.59567667,-68.74549204
07/01/2021,15,13.7602286,-71.7560706
07/01/2021,16,39.12202484,-71.23441808
07/01/2021,17,41.73765535,-65.45209844
07/01/2021,18,1.253762801,-102.4465516
07/01/2021,19,-2.336630625,-95.54905976
07/01/2021,20,51.6215531,-83.46187089
07/01/2021,21,18.53946106,-86.59213043
07/01/2021,22,32.07436806,-102.6388528
07/01/2021,23,54.00211483,-93.33476078
07/01/2021,24,-31.06992702,-256.2303573
07/01/2021,25,166.3612624,-226.1191876
07/01/2021,26,159.5580016,-222.9009099
07/01/2021,27,-228.8334378,-227.2671351
08/01/2021,1,-6.136275748,-21.84454567
08/01/2021,2,15.37430753,-22.7201938
08/01/2021,3,1.282610326,-19.13279071
08/01/2021,4,-1.856396201,-19.18856085
08/01/2021,5,21.21546745,-15.91054744
08/01/2021,6,-31.34778461,-50.73569902
08/01/2021,7,-53.18747452,-45.57487927
08/01/2021,8,-0.3268344,-47.52381783
08/01/2021,9,-4.725165464,-41.78896163
08/01/2021,10,-14.89211646,-39.84448314
08/01/2021,11,13.49139472,-39.47053409
08/01/2021,12,-31.40308244,-72.10054836
08/01/2021,13,7.915041192,-63.46742007
08/01/2021,14,-5.526425633,-68.74549204
08/01/2021,15,12.29887073,-71.7560706
08/01/2021,16,-12.13454492,-71.23441808
08/01/2021,17,21.80244366,-65.45209844
08/01/2021,18,-81.90619256,-102.4465516
08/01/2021,19,-8.146685435,-95.54905976
08/01/2021,20,-40.98036602,-83.46187089
08/01/2021,21,-82.63082216,-86.59213043
08/01/2021,22,-69.29898315,-102.6388528
08/01/2021,23,32.0330655,-93.33476078
08/01/2021,24,91.17933247,-256.2303573
08/01/2021,25,27.61056328,-226.1191876
08/01/2021,26,-144.7693884,-222.9009099
08/01/2021,27,54.77421243,-227.2671351
09/01/2021,1,-1.268079049,-21.84454567
09/01/2021,2,-4.170459333,-22.7201938
09/01/2021,3,10.38652403,-19.13279071
09/01/2021,4,-1.114534763,-19.18856085
09/01/2021,5,5.753005631,-15.91054744
09/01/2021,6,41.56492138,-50.73569902
09/01/2021,7,-2.987002176,-45.57487927
09/01/2021,8,0.700983953,-47.52381783
09/01/2021,9,-24.24867735,-41.78896163
09/01/2021,10,-31.7988778,-39.84448314
09/01/2021,11,17.2282526,-39.47053409
09/01/2021,12,26.30484696,-72.10054836
09/01/2021,13,30.11307583,-63.46742007
09/01/2021,14,24.31365848,-68.74549204
09/01/2021,15,36.73211344,-71.7560706
09/01/2021,16,-39.57692902,-71.23441808
09/01/2021,17,-9.567259275,-65.45209844
09/01/2021,18,13.92812106,-102.4465516
09/01/2021,19,-13.61369871,-95.54905976
09/01/2021,20,36.11745752,-83.46187089
09/01/2021,21,56.27298598,-86.59213043
09/01/2021,22,6.138507258,-102.6388528
09/01/2021,23,-11.42109435,-93.33476078
09/01/2021,24,13.82684102,-256.2303573
09/01/2021,25,-39.27512123,-226.1191876
09/01/2021,26,-49.46858825,-222.9009099
09/01/2021,27,65.34662325,-227.2671351
10/01/2021,1,-14.36184316,-21.84454567
10/01/2021,2,-6.209154078,-22.7201938
10/01/2021,3,-4.89539785,-19.13279071
10/01/2021,4,-3.166021876,-19.18856085
10/01/2021,5,6.419955765,-15.91054744
10/01/2021,6,25.14361808,-50.73569902
10/01/2021,7,0.912936346,-45.57487927
10/01/2021,8,-9.602415422,-47.52381783
10/01/2021,9,-18.17690829,-41.78896163
10/01/2021,10,28.48960894,-39.84448314
10/01/2021,11,0.086106604,-39.47053409
10/01/2021,12,32.8017624,-72.10054836
10/01/2021,13,28.26804089,-63.46742007
10/01/2021,14,23.98626272,-68.74549204
10/01/2021,15,-38.28472555,-71.7560706
10/01/2021,16,-10.49009067,-71.23441808
10/01/2021,17,22.14523964,-65.45209844
10/01/2021,18,-4.265348762,-102.4465516
10/01/2021,19,-66.40424856,-95.54905976
10/01/2021,20,49.56754832,-83.46187089
10/01/2021,21,-38.46408482,-86.59213043
10/01/2021,22,-11.78747176,-102.6388528
10/01/2021,23,-14.1950382,-93.33476078
10/01/2021,24,-15.70278069,-256.2303573
10/01/2021,25,-2.010209287,-226.1191876
10/01/2021,26,133.5997548,-222.9009099
10/01/2021,27,113.8204002,-227.2671351
11/01/2021,1,-22.57934602,-22.57934602
11/01/2021,2,-4.720991828,-22.7201938
11/01/2021,3,4.537036619,-19.13279071
11/01/2021,4,16.97364155,-19.18856085
11/01/2021,5,7.230705375,-15.91054744
11/01/2021,6,30.14597457,-50.73569902
11/01/2021,7,-7.710718107,-45.57487927
11/01/2021,8,12.31433576,-47.52381783
11/01/2021,9,2.564306139,-41.78896163
11/01/2021,10,1.591513135,-39.84448314
11/01/2021,11,60.61048861,-39.47053409
11/01/2021,12,39.27179229,-72.10054836
11/01/2021,13,-23.19816005,-63.46742007
11/01/2021,14,-23.4862851,-68.74549204
11/01/2021,15,-31.39422205,-71.7560706
11/01/2021,16,-31.9108082,-71.23441808
11/01/2021,17,50.9557987,-65.45209844
11/01/2021,18,-46.06227522,-102.4465516
11/01/2021,19,9.735407098,-95.54905976
11/01/2021,20,49.71435082,-83.46187089
11/01/2021,21,-59.77393654,-86.59213043
11/01/2021,22,28.49884423,-102.6388528
11/01/2021,23,-30.27116681,-93.33476078
11/01/2021,24,-170.1448698,-256.2303573
11/01/2021,25,-135.165244,-226.1191876
11/01/2021,26,12.39280976,-222.9009099
11/01/2021,27,55.87850534,-227.2671351
12/01/2021,1,-14.61690935,-22.57934602
12/01/2021,2,1.883099786,-22.7201938
12/01/2021,3,10.33332933,-19.13279071
12/01/2021,4,11.19437122,-19.18856085
12/01/2021,5,4.36465918,-15.91054744
12/01/2021,6,-1.434726988,-50.73569902
12/01/2021,7,5.190382784,-45.57487927
12/01/2021,8,-9.770259376,-47.52381783
12/01/2021,9,-21.46870227,-39.1390349
12/01/2021,10,19.3979901,-39.84448314
12/01/2021,11,21.38771397,-39.47053409
12/01/2021,12,22.67578938,-72.10054836
12/01/2021,13,6.832775774,-63.46742007
12/01/2021,14,0.51247176,-68.74549204
12/01/2021,15,40.08896179,-71.7560706
12/01/2021,16,25.65941785,-71.23441808
12/01/2021,17,11.27635276,-65.45209844
12/01/2021,18,-9.178632329,-102.4465516
12/01/2021,19,29.3167834,-95.54905976
12/01/2021,20,-88.06225978,-84.97329426
12/01/2021,21,-14.83530988,-86.59213043
12/01/2021,22,-70.50099797,-102.6388528
12/01/2021,23,-15.73809432,-93.33476078
12/01/2021,24,23.28828041,-256.2303573
12/01/2021,25,26.14355891,-226.1191876
12/01/2021,26,124.7341329,-222.9009099
12/01/2021,27,-21.14449167,-227.2671351
13/01/2021,1,8.951884961,-22.57934602
13/01/2021,2,16.53519535,-22.7201938
13/01/2021,3,2.9359833,-19.13279071
13/01/2021,4,8.315983211,-19.18856085
13/01/2021,5,29.35897015,-15.91054744
13/01/2021,6,-17.44269856,-50.73569902
13/01/2021,7,-27.54400559,-45.57487927
13/01/2021,8,-15.77548849,-47.52381783
13/01/2021,9,19.57039265,-39.1390349
13/01/2021,10,-2.32063318,-39.84448314
13/01/2021,11,9.359359906,-39.47053409
13/01/2021,12,9.375184898,-72.10054836
13/01/2021,13,40.85784936,-63.46742007
13/01/2021,14,-15.80386385,-68.74549204
13/01/2021,15,39.26780217,-71.7560706
13/01/2021,16,-19.94657392,-71.23441808
13/01/2021,17,30.36421906,-65.45209844
13/01/2021,18,-3.126760587,-102.4465516
13/01/2021,19,-22.10717065,-95.54905976
13/01/2021,20,15.53356792,-84.97329426
13/01/2021,21,22.64719461,-86.59213043
13/01/2021,22,19.4493838,-102.6388528
13/01/2021,23,-11.93327189,-93.33476078
13/01/2021,24,0.873103826,-256.2303573
13/01/2021,25,-190.4317492,-226.1191876
13/01/2021,26,24.39486411,-222.9009099
13/01/2021,27,-17.45659231,-227.2671351
14/01/2021,1,-4.810884051,-22.57934602
14/01/2021,2,18.72896592,-22.7201938
14/01/2021,3,14.26873877,-19.13279071
14/01/2021,4,7.229276395,-19.18856085
14/01/2021,5,-1.477986104,-15.91054744
14/01/2021,6,-4.695012794,-50.73569902
14/01/2021,7,30.67530707,-45.57487927
14/01/2021,8,-7.595987276,-47.52381783
14/01/2021,9,5.778112901,-39.1390349
14/01/2021,10,0.774625463,-39.84448314
14/01/2021,11,0.989427994,-39.47053409
14/01/2021,12,-27.05985289,-72.10054836
14/01/2021,13,3.076419352,-63.46742007
14/01/2021,14,22.00943372,-68.74549204
14/01/2021,15,62.33764253,-71.7560706
14/01/2021,16,57.42419266,-71.23441808
14/01/2021,17,6.060963204,-65.45209844
14/01/2021,18,-32.16843759,-102.4465516
14/01/2021,19,42.28945235,-95.54905976
14/01/2021,20,-2.344196957,-84.97329426
14/01/2021,21,17.93308616,-86.59213043
14/01/2021,22,-20.88063414,-102.6388528
14/01/2021,23,-13.51619178,-93.33476078
14/01/2021,24,-60.78703659,-256.2303573
14/01/2021,25,83.0626623,-226.1191876
14/01/2021,26,-44.63137668,-222.9009099
14/01/2021,27,59.83554016,-227.2671351
15/01/2021,1,0.048614003,-22.57934602
15/01/2021,2,-8.034259639,-22.7201938
15/01/2021,3,0.784702357,-19.13279071
15/01/2021,4,18.26567081,-19.18856085
15/01/2021,5,-2.034236625,-15.91054744
15/01/2021,6,19.72230606,-50.73569902
15/01/2021,7,-5.067713033,-45.57487927
15/01/2021,8,6.656736187,-47.52381783
15/01/2021,9,-20.44423215,-39.1390349
15/01/2021,10,-12.58626366,-39.84448314
15/01/2021,11,-8.910954771,-39.47053409
15/01/2021,12,-54.1872572,-72.10054836
15/01/2021,13,29.02353327,-63.46742007
15/01/2021,14,10.4749466,-68.74549204
15/01/2021,15,3.632168725,-71.7560706
15/01/2021,16,-29.19733016,-71.23441808
15/01/2021,17,-53.4180222,-65.45209844
15/01/2021,18,14.53258431,-102.4465516
15/01/2021,19,13.66919487,-95.54905976
15/01/2021,20,-64.25588637,-84.97329426
15/01/2021,21,65.40224434,-86.59213043
15/01/2021,22,-79.79168645,-102.6388528
15/01/2021,23,-58.41835829,-93.33476078
15/01/2021,24,135.2337217,-256.2303573
15/01/2021,25,-254.6880638,-226.8012613
15/01/2021,26,-60.97991682,-222.9009099
15/01/2021,27,-44.5394087,-227.2671351
16/01/2021,1,10.54233472,-22.57934602
16/01/2021,2,17.16815355,-22.7201938
16/01/2021,3,-6.315658045,-19.13279071
16/01/2021,4,8.84691485,-19.18856085
16/01/2021,5,5.333856162,-15.91054744
16/01/2021,6,-22.37868825,-50.73569902
16/01/2021,7,6.021645899,-45.57487927
16/01/2021,8,21.63667822,-47.52381783
16/01/2021,9,-29.44009292,-39.1390349
16/01/2021,10,-15.71613315,-39.84448314
16/01/2021,11,29.51089705,-39.47053409
16/01/2021,12,-11.92791828,-72.10054836
16/01/2021,13,48.41734925,-63.46742007
16/01/2021,14,30.55374526,-68.74549204
16/01/2021,15,-24.24853932,-71.7560706
16/01/2021,16,44.40729276,-71.23441808
16/01/2021,17,18.53916219,-65.45209844
16/01/2021,18,98.71288211,-102.4465516
16/01/2021,19,21.91640813,-95.54905976
16/01/2021,20,-75.16003081,-84.97329426
16/01/2021,21,5.058286443,-86.59213043
16/01/2021,22,-75.36217143,-102.6388528
16/01/2021,23,-7.024858692,-93.33476078
16/01/2021,24,-61.49311289,-256.2303573
16/01/2021,25,-4.480897027,-226.8012613
16/01/2021,26,63.95431751,-222.9009099
16/01/2021,27,115.9733623,-227.2671351
17/01/2021,1,-13.30365443,-22.57934602
17/01/2021,2,-17.37498717,-22.7201938
17/01/2021,3,-7.763898646,-19.13279071
17/01/2021,4,1.455703715,-19.18856085
17/01/2021,5,-1.131700817,-15.91054744
17/01/2021,6,-64.38206362,-52.33952768
17/01/2021,7,5.712382365,-45.57487927
17/01/2021,8,0.567198433,-47.52381783
17/01/2021,9,17.5294345,-39.1390349
17/01/2021,10,-13.61705792,-39.84448314
17/01/2021,11,1.369403617,-39.47053409
17/01/2021,12,-5.999527281,-72.10054836
17/01/2021,13,33.90619293,-63.46742007
17/01/2021,14,38.26784159,-68.74549204
17/01/2021,15,-29.52356598,-71.7560706
17/01/2021,16,-30.40167295,-71.23441808
17/01/2021,17,46.19203077,-65.45209844
17/01/2021,18,22.36292411,-102.4465516
17/01/2021,19,-9.845818032,-95.54905976
17/01/2021,20,-24.72351932,-84.97329426
17/01/2021,21,-47.68536233,-86.59213043
17/01/2021,22,-23.41950909,-102.6388528
17/01/2021,23,-60.48526795,-93.33476078
17/01/2021,24,-139.9348517,-256.2303573
17/01/2021,25,-59.22127222,-226.8012613
17/01/2021,26,-102.251604,-222.9009099
17/01/2021,27,106.9704774,-227.2671351
18/01/2021,1,1.203762265,-22.57934602
18/01/2021,2,-0.721982046,-22.7201938
18/01/2021,3,4.13183849,-19.13279071
18/01/2021,4,4.258161068,-19.18856085
18/01/2021,5,-2.311059957,-15.91054744
18/01/2021,6,-29.00009337,-52.33952768
18/01/2021,7,-6.792619073,-45.57487927
18/01/2021,8,42.36866831,-47.52381783
18/01/2021,9,-42.94902217,-41.78896163
18/01/2021,10,35.10503301,-39.84448314
18/01/2021,11,-4.382138348,-39.47053409
18/01/2021,12,72.22181969,-72.10054836
18/01/2021,13,19.40130226,-63.46742007
18/01/2021,14,-10.47541188,-68.74549204
18/01/2021,15,10.73704859,-71.7560706
18/01/2021,16,-19.95697023,-71.23441808
18/01/2021,17,15.52556838,-65.45209844
18/01/2021,18,-79.84417656,-102.4465516
18/01/2021,19,49.46669175,-95.54905976
18/01/2021,20,-8.102661817,-84.97329426
18/01/2021,21,-1.825172761,-86.59213043
18/01/2021,22,40.26063227,-102.6388528
18/01/2021,23,73.29542613,-93.33476078
18/01/2021,24,-42.05548567,-256.2303573
18/01/2021,25,-174.0566122,-226.8012613
18/01/2021,26,133.3249352,-222.9009099
18/01/2021,27,-80.39194623,-227.2671351
19/01/2021,1,12.80282748,-22.57934602
19/01/2021,2,-16.88874868,-22.7201938
19/01/2021,3,-2.466978915,-19.13279071
19/01/2021,4,14.65723394,-19.18856085
19/01/2021,5,5.816361455,-15.91054744
19/01/2021,6,-48.00338779,-52.33952768
19/01/2021,7,-18.88292147,-45.57487927
19/01/2021,8,-11.60472778,-47.52381783
19/01/2021,9,18.86610068,-41.78896163
19/01/2021,10,-2.954722585,-39.84448314
19/01/2021,11,-16.24253158,-39.47053409
19/01/2021,12,13.75459371,-72.10054836
19/01/2021,13,38.75533856,-63.46742007
19/01/2021,14,8.213207827,-68.74549204
19/01/2021,15,17.80818704,-71.7560706
19/01/2021,16,7.732837385,-71.23441808
19/01/2021,17,-28.02348471,-65.45209844
19/01/2021,18,26.40514938,-102.4465516
19/01/2021,19,39.65634938,-95.54905976
19/01/2021,20,-53.66134522,-84.97329426
19/01/2021,21,43.20484123,-86.59213043
19/01/2021,22,25.4449488,-102.6388528
19/01/2021,23,43.32922216,-93.33476078
19/01/2021,24,-80.49723263,-256.2303573
19/01/2021,25,-11.42841322,-226.8012613
19/01/2021,26,63.98208137,-222.9009099
19/01/2021,27,27.05562461,-227.2671351
20/01/2021,1,-4.176849754,-22.57934602
20/01/2021,2,9.654040824,-22.7201938
20/01/2021,3,11.15267433,-19.13279071
20/01/2021,4,20.24191008,-19.18856085
20/01/2021,5,19.8642826,-15.91054744
20/01/2021,6,6.828940092,-52.33952768
20/01/2021,7,-5.11205561,-45.57487927
20/01/2021,8,19.9525755,-47.52381783
20/01/2021,9,35.27226587,-41.78896163
20/01/2021,10,-19.90230932,-38.58437287
20/01/2021,11,12.75464219,-39.47053409
20/01/2021,12,26.85465272,-72.10054836
20/01/2021,13,7.25397046,-63.46742007
20/01/2021,14,-46.52811424,-68.74549204
20/01/2021,15,-48.15476327,-71.7560706
20/01/2021,16,16.60936243,-71.23441808
20/01/2021,17,1.753330831,-65.45209844
20/01/2021,18,51.6624694,-102.4465516
20/01/2021,19,-31.78777101,-95.54905976
20/01/2021,20,-48.64505145,-84.97329426
20/01/2021,21,67.35119643,-86.59213043
20/01/2021,22,22.04673282,-102.6388528
20/01/2021,23,51.43778482,-93.33476078
20/01/2021,24,-61.16338058,-256.2303573
20/01/2021,25,-1.413846349,-226.8012613
20/01/2021,26,-78.35309955,-222.9009099
20/01/2021,27,135.0801723,-227.2671351
21/01/2021,1,-4.025040477,-22.57934602
21/01/2021,2,3.168635206,-22.7201938
21/01/2021,3,5.929837258,-19.13279071
21/01/2021,4,2.538309266,-19.18856085
21/01/2021,5,-15.62001019,-15.91054744
21/01/2021,6,-4.839544882,-52.33952768
21/01/2021,7,49.3878358,-45.57487927
21/01/2021,8,-8.92606283,-47.52381783
21/01/2021,9,-7.490589788,-41.78896163
21/01/2021,10,18.21718575,-38.58437287
21/01/2021,11,-19.05501078,-39.47053409
21/01/2021,12,-7.510649266,-72.10054836
21/01/2021,13,5.53940394,-63.46742007
21/01/2021,14,20.30488713,-68.74549204
21/01/2021,15,10.63148973,-71.7560706
21/01/2021,16,33.87624987,-71.23441808
21/01/2021,17,31.92684673,-65.45209844
21/01/2021,18,0.054777254,-102.4465516
21/01/2021,19,-64.68028205,-95.54905976
21/01/2021,20,41.64641721,-84.97329426
21/01/2021,21,4.282711075,-86.59213043
21/01/2021,22,17.69559158,-102.6388528
21/01/2021,23,31.52690892,-93.33476078
21/01/2021,24,-64.62408783,-256.2303573
21/01/2021,25,-60.14684077,-226.8012613
21/01/2021,26,49.05496326,-222.9009099
21/01/2021,27,142.5385742,-227.2671351
22/01/2021,1,17.27073408,-22.57934602
22/01/2021,2,-2.50451587,-22.7201938
22/01/2021,3,-4.256970037,-19.13279071
22/01/2021,4,4.815749688,-19.18856085
22/01/2021,5,-8.48439087,-15.91054744
22/01/2021,6,-8.645155379,-52.33952768
22/01/2021,7,-1.121359146,-45.57487927
22/01/2021,8,-15.99989868,-47.52381783
22/01/2021,9,-2.437698526,-41.78896163
22/01/2021,10,1.748590109,-38.58437287
22/01/2021,11,10.50081211,-39.47053409
22/01/2021,12,17.79077457,-72.10054836
22/01/2021,13,-70.1520543,-64.29793529
22/01/2021,14,18.51199792,-68.74549204
22/01/2021,15,16.81200563,-71.7560706
22/01/2021,16,-62.42120875,-71.23441808
22/01/2021,17,-7.77069454,-65.45209844
22/01/2021,18,-28.24327502,-102.4465516
22/01/2021,19,-7.482536354,-95.54905976
22/01/2021,20,62.75945313,-84.97329426
22/01/2021,21,45.38935462,-86.59213043
22/01/2021,22,48.8475465,-102.6388528
22/01/2021,23,8.974862477,-93.33476078
22/01/2021,24,103.5318038,-256.2303573
22/01/2021,25,-22.85002153,-226.8012613
22/01/2021,26,38.40358398,-222.9009099
22/01/2021,27,-34.49853438,-227.2671351
23/01/2021,1,17.85219464,-22.57934602
23/01/2021,2,-0.06196786,-22.7201938
23/01/2021,3,22.81443157,-19.13279071
23/01/2021,4,12.36887946,-19.18856085
23/01/2021,5,7.448875876,-15.91054744
23/01/2021,6,-11.33796252,-52.33952768
23/01/2021,7,6.180343461,-45.57487927
23/01/2021,8,-11.13906164,-47.52381783
23/01/2021,9,22.20183671,-41.78896163
23/01/2021,10,-19.31849588,-38.58437287
23/01/2021,11,14.05796938,-39.47053409
23/01/2021,12,14.68487514,-72.10054836
23/01/2021,13,-9.221407744,-64.29793529
23/01/2021,14,-7.199461134,-68.74549204
23/01/2021,15,-17.44976588,-71.7560706
23/01/2021,16,11.54139913,-71.23441808
23/01/2021,17,-38.69433617,-65.45209844
23/01/2021,18,19.2739309,-102.4465516
23/01/2021,19,14.02697732,-95.54905976
23/01/2021,20,-20.70199015,-84.97329426
23/01/2021,21,-22.96684207,-86.59213043
23/01/2021,22,4.060683947,-102.6388528
23/01/2021,23,-19.28633433,-93.33476078
23/01/2021,24,-101.3992787,-256.2303573
23/01/2021,25,-128.0837149,-226.8012613
23/01/2021,26,75.8395084,-222.9009099
23/01/2021,27,-214.2184096,-227.2671351
24/01/2021,1,11.54636325,-22.57934602
24/01/2021,2,4.842738255,-22.7201938
24/01/2021,3,11.55724579,-19.13279071
24/01/2021,4,-8.840195216,-19.18856085
24/01/2021,5,0.913763458,-15.91054744
24/01/2021,6,-13.59517194,-52.33952768
24/01/2021,7,-10.70586986,-45.57487927
24/01/2021,8,12.54142778,-47.52381783
24/01/2021,9,24.30330995,-41.78896163
24/01/2021,10,-42.04474046,-39.84448314
24/01/2021,11,-11.07576666,-39.47053409
24/01/2021,12,-18.92400769,-72.10054836
24/01/2021,13,-21.7203537,-64.29793529
24/01/2021,14,3.733517531,-68.74549204
24/01/2021,15,21.58702928,-71.7560706
24/01/2021,16,37.88700072,-71.23441808
24/01/2021,17,11.91600591,-65.45209844
24/01/2021,18,22.09811598,-102.4465516
24/01/2021,19,-29.31475483,-95.54905976
24/01/2021,20,-9.244690808,-84.97329426
24/01/2021,21,-22.56458579,-86.59213043
24/01/2021,22,28.61009451,-102.6388528
24/01/2021,23,-57.23590441,-93.33476078
24/01/2021,24,-28.73996394,-256.2303573
24/01/2021,25,6.190760199,-226.8012613
24/01/2021,26,-58.61360934,-222.9009099
24/01/2021,27,-173.9014368,-227.2671351
25/01/2021,1,-7.878817413,-22.57934602
25/01/2021,2,-13.20189127,-22.7201938
25/01/2021,3,31.23400725,-19.13279071
25/01/2021,4,15.47527902,-19.18856085
25/01/2021,5,20.38569313,-15.91054744
25/01/2021,6,2.134872134,-52.33952768
25/01/2021,7,21.06462964,-45.57487927
25/01/2021,8,-27.25398584,-47.52381783
25/01/2021,9,36.67613393,-41.78896163
25/01/2021,10,3.963745255,-39.84448314
25/01/2021,11,16.55751279,-39.47053409
25/01/2021,12,2.326966632,-72.10054836
25/01/2021,13,-6.565511051,-64.29793529
25/01/2021,14,24.08622553,-68.74549204
25/01/2021,15,-53.76390793,-71.7560706
25/01/2021,16,-12.59844048,-71.23441808
25/01/2021,17,17.02309885,-65.45209844
25/01/2021,18,72.55151024,-102.4465516
25/01/2021,19,-2.680527382,-95.54905976
25/01/2021,20,12.06932479,-84.97329426
25/01/2021,21,29.36945847,-86.59213043
25/01/2021,22,-1.711822093,-102.6388528
25/01/2021,23,13.65221917,-93.33476078
25/01/2021,24,-65.66123795,-256.2303573
25/01/2021,25,132.8030777,-226.8012613
25/01/2021,26,127.6708813,-222.9009099
25/01/2021,27,43.84162518,-227.2671351
26/01/2021,1,8.381814504,-22.57934602
26/01/2021,2,10.07294997,-22.7201938
26/01/2021,3,-0.781107886,-19.13279071
26/01/2021,4,10.08264557,-19.18856085
26/01/2021,5,-4.147877267,-15.91054744
26/01/2021,6,17.71149232,-52.33952768
26/01/2021,7,-12.62504147,-45.57487927
26/01/2021,8,6.33840573,-47.52381783
26/01/2021,9,21.75813369,-41.78896163
26/01/2021,10,-19.49940238,-39.84448314
26/01/2021,11,14.58083087,-39.47053409
26/01/2021,12,46.72768299,-72.10054836
26/01/2021,13,41.95896683,-64.29793529
26/01/2021,14,-14.99570268,-68.74549204
26/01/2021,15,35.56049192,-71.7560706
26/01/2021,16,17.51702603,-71.23441808
26/01/2021,17,-28.73579861,-65.45209844
26/01/2021,18,29.48995003,-102.4465516
26/01/2021,19,10.42153339,-95.54905976
26/01/2021,20,16.76778754,-84.97329426
26/01/2021,21,-26.19124169,-86.59213043
26/01/2021,22,22.74783662,-102.6388528
26/01/2021,23,-101.711509,-95.39119692
26/01/2021,24,7.212465182,-256.2303573
26/01/2021,25,185.3423326,-226.8012613
26/01/2021,26,60.08545523,-222.9009099
26/01/2021,27,-32.17623551,-227.2671351
27/01/2021,1,32.5547156,-22.57934602
27/01/2021,2,14.09572012,-22.7201938
27/01/2021,3,-1.194660481,-19.13279071
27/01/2021,4,14.18903238,-19.18856085
27/01/2021,5,0.461688049,-15.91054744
27/01/2021,6,-32.20507964,-52.33952768
27/01/2021,7,-18.86347864,-45.57487927
27/01/2021,8,16.68658021,-47.52381783
27/01/2021,9,1.163151508,-41.78896163
27/01/2021,10,-19.61409395,-39.84448314
27/01/2021,11,-0.330536742,-38.30711574
27/01/2021,12,58.29053357,-72.10054836
27/01/2021,13,31.01893805,-64.29793529
27/01/2021,14,2.283518021,-68.74549204
27/01/2021,15,18.03360337,-71.7560706
27/01/2021,16,17.55014625,-71.23441808
27/01/2021,17,-19.60935955,-65.45209844
27/01/2021,18,52.26031848,-102.4465516
27/01/2021,19,-25.13778045,-95.54905976
27/01/2021,20,-3.708901964,-84.97329426
27/01/2021,21,33.49084255,-86.59213043
27/01/2021,22,-47.99568897,-102.6388528
27/01/2021,23,76.18790921,-95.39119692
27/01/2021,24,-177.4890419,-256.2303573
27/01/2021,25,-5.434916785,-226.8012613
27/01/2021,26,25.48019785,-222.9009099
27/01/2021,27,-68.00225665,-227.2671351
28/01/2021,1,-6.058747882,-22.57934602
28/01/2021,2,5.651483859,-22.7201938
28/01/2021,3,8.567013597,-19.13279071
28/01/2021,4,15.96228459,-19.18856085
28/01/2021,5,21.08727092,-15.91054744
28/01/2021,6,21.97442081,-52.33952768
28/01/2021,7,-40.65314973,-45.57487927
28/01/2021,8,28.48263916,-47.52381783
28/01/2021,9,26.20877732,-41.78896163
28/01/2021,10,28.83939859,-39.84448314
28/01/2021,11,10.49879272,-38.30711574
28/01/2021,12,33.64668268,-72.10054836
28/01/2021,13,-7.202784198,-64.29793529
28/01/2021,14,5.687967801,-68.74549204
28/01/2021,15,20.25145591,-71.7560706
28/01/2021,16,-32.54762618,-71.23441808
28/01/2021,17,84.1478162,-65.45209844
28/01/2021,18,52.1684659,-102.4465516
28/01/2021,19,15.8509604,-95.54905976
28/01/2021,20,23.84483579,-84.97329426
28/01/2021,21,35.49256068,-86.59213043
28/01/2021,22,21.57773799,-102.6388528
28/01/2021,23,23.32320418,-95.39119692
28/01/2021,24,-12.94706485,-256.2303573
28/01/2021,25,21.38024866,-226.8012613
28/01/2021,26,17.14771419,-222.9009099
28/01/2021,27,-135.2891794,-227.2671351
29/01/2021,1,-21.41272581,-22.57934602
29/01/2021,2,0.593112172,-22.7201938
29/01/2021,3,16.19404843,-19.13279071
29/01/2021,4,32.01977617,-19.18856085
29/01/2021,5,9.161701373,-15.91054744
29/01/2021,6,-3.430754969,-52.33952768
29/01/2021,7,-33.34105359,-45.57487927
29/01/2021,8,13.52079946,-47.52381783
29/01/2021,9,20.40921374,-41.78896163
29/01/2021,10,-8.657245637,-39.84448314
29/01/2021,11,-10.97289961,-38.30711574
29/01/2021,12,-23.66179356,-72.10054836
29/01/2021,13,-49.41533621,-64.29793529
29/01/2021,14,-13.63640905,-68.74549204
29/01/2021,15,11.86864851,-71.7560706
29/01/2021,16,-11.54620883,-71.23441808
29/01/2021,17,-1.980571136,-65.45209844
29/01/2021,18,-18.56342822,-102.4465516
29/01/2021,19,-40.12678304,-95.54905976
29/01/2021,20,-28.49703553,-84.97329426
29/01/2021,21,-20.24059304,-86.59213043
29/01/2021,22,-50.47394422,-102.6388528
29/01/2021,23,-22.40909248,-95.39119692
29/01/2021,24,-27.14690308,-256.2303573
29/01/2021,25,-164.9041569,-226.8012613
29/01/2021,26,62.27257106,-222.9009099
29/01/2021,27,-102.8752963,-227.2671351
30/01/2021,1,-12.01441431,-22.57934602
30/01/2021,2,2.452898298,-22.7201938
